,,,,,,,,
,,,,,,,,
CLICLO,Ponto,BAIRRO,OCORRÊNCIAS,Total,% ,,,
2 BI,TOTENS,LAPA,ESTRUTURA ABRIGO - BANCO QUEBRADO,,"0,00%",,,
2 BI,TOTENS,LAPA,ESTRUTURA ABRIGO - BANCO PICHADO,,"0,00%",,,
2 BI,TOTENS,LAPA,ELÉTRICA - POSTE AUXILIAR SUPRIMIDO,,"0,00%",,,
2 BI,TOTENS,LAPA,ELÉTRICA - LUMINÁRIA DANIFICADA,,"0,00%",,,
2 BI,TOTENS,LAPA,ELÉTRICA - LUMINÁRIA AUSENTE,,"0,00%",,,
2 BI,TOTENS,LAPA,ELÉTRICA - LUMINÁRIA ACESA DE DIA,,"0,00%",,,
2 BI,TOTENS,LAPA,ELÉTRICA - ILUMINAÇÃO,,"0,00%",,,
2 BI,TOTENS,LAPA,ELÉTRICA - FIAÇÃO POSTE DESCONECTADA,,"0,00%",,,
2 BI,TOTENS,LAPA,ELÉTRICA - FIAÇÃO EXPOSTA,,"0,00%",,,
2 BI,TOTENS,LAPA,ELÉTRICA - CAIXA ENERGIA DANIFICADA,,"0,00%",,,
2 BI,TOTENS,LAPA,ELÉTRICA - CAIXA ATERRAMENTO SEM TAMPA,,"0,00%",,,
2 BI,TOTENS,LAPA,COBERTURA - SUJA,,"0,00%",,,
2 BI,TOTENS,LAPA,COBERTURA - SEM PLACAS,,"0,00%",,,
2 BI,TOTENS,LAPA,COBERTURA - DANIFICADA,,"0,00%",,,
2 BI,TOTENS,MORUMBI,VIDRO - RISCADO,,"0,00%",,,
2 BI,TOTENS,MORUMBI,VIDRO - RESINA,,"0,00%",,,
2 BI,TOTENS,MORUMBI,VIDRO - QUEBRADO,,"0,00%",,,
2 BI,TOTENS,MORUMBI,VIDRO - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,MORUMBI,VIDRO - COLAGEM,,"0,00%",,,
2 BI,TOTENS,MORUMBI,VIDRO - ANTEPARO AUSENTE,,"0,00%",,,
2 BI,TOTENS,MORUMBI,TOTEM - RISCADO/DANIFICADO,,"0,00%",,,
2 BI,TOTENS,MORUMBI,TOTEM - RISCADO,,"0,00%",,,
2 BI,TOTENS,MORUMBI,TOTEM - PICHAÇÃO,2,"0,05%",,,
2 BI,TOTENS,MORUMBI,TOTEM - INEXISTENTE/SUPRIMIDO,,"0,00%",,,
2 BI,TOTENS,MORUMBI,TOTEM - INCLINADO/BASE DANIFICADA,,"0,00%",,,
2 BI,TOTENS,MORUMBI,TOTEM - COM FERRUGEM,,"0,00%",,,
2 BI,TOTENS,MORUMBI,TOTEM - COM COLAGEM,1,"0,02%",,,
2 BI,TOTENS,MORUMBI,TOTEM - ABAIXO DO PERMITIDO,,"0,00%",,,
2 BI,TOTENS,MORUMBI,PISO - SUJO,,"0,00%",,,
2 BI,TOTENS,MORUMBI,PISO - PODOTATIL DANIFICADO,,"0,00%",,,
2 BI,TOTENS,MORUMBI,PISO - PODOTATIL AUSENTE,1,"0,02%",,,
2 BI,TOTENS,MORUMBI,PISO - ENTORNO INADEQUADO,,"0,00%",,,
2 BI,TOTENS,MORUMBI,PAINEL - VIDRO QUEBRADO,,"0,00%",,,
2 BI,TOTENS,MORUMBI,PAINEL - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,MORUMBI,PAINEL - FERRUGEM,,"0,00%",,,
2 BI,TOTENS,MORUMBI,ITINERARIO - PICTOGRAMA DANIFICADO,,"0,00%",,,
2 BI,TOTENS,MORUMBI,ITINERARIO - DIVERGENTE,,"0,00%",,,
2 BI,TOTENS,MORUMBI,ITINERARIO - DANIFICADO PARCIALMENTE,,"0,00%",,,
2 BI,TOTENS,MORUMBI,ITINERARIO - AUSENTE,4,"0,10%",,,
2 BI,TOTENS,MORUMBI,ESTRUTURA ABRIGO - SUJO,,"0,00%",,,
2 BI,TOTENS,MORUMBI,ESTRUTURA ABRIGO - PINTURA RISCADA/DANIFICADA,,"0,00%",,,
2 BI,TOTENS,MORUMBI,ESTRUTURA ABRIGO - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,MORUMBI,ESTRUTURA ABRIGO - FERRUGEM,,"0,00%",,,
2 BI,TOTENS,MORUMBI,ESTRUTURA ABRIGO - DANIFICADA,,"0,00%",,,
2 BI,TOTENS,MORUMBI,ESTRUTURA ABRIGO - COLAGEM,,"0,00%",,,
2 BI,TOTENS,MORUMBI,ESTRUTURA ABRIGO - BANCO QUEBRADO,,"0,00%",,,
2 BI,TOTENS,MORUMBI,ESTRUTURA ABRIGO - BANCO PICHADO,,"0,00%",,,
2 BI,TOTENS,MORUMBI,ELÉTRICA - POSTE AUXILIAR SUPRIMIDO,,"0,00%",,,
2 BI,TOTENS,MORUMBI,ELÉTRICA - LUMINÁRIA DANIFICADA,,"0,00%",,,
2 BI,TOTENS,MORUMBI,ELÉTRICA - LUMINÁRIA AUSENTE,,"0,00%",,,
2 BI,TOTENS,MORUMBI,ELÉTRICA - LUMINÁRIA ACESA DE DIA,,"0,00%",,,
2 BI,TOTENS,MORUMBI,ELÉTRICA - ILUMINAÇÃO,,"0,00%",,,
2 BI,TOTENS,MORUMBI,ELÉTRICA - FIAÇÃO POSTE DESCONECTADA,,"0,00%",,,
2 BI,TOTENS,MORUMBI,ELÉTRICA - FIAÇÃO EXPOSTA,,"0,00%",,,
2 BI,TOTENS,MORUMBI,ELÉTRICA - CAIXA ENERGIA DANIFICADA,,"0,00%",,,
2 BI,TOTENS,MORUMBI,ELÉTRICA - CAIXA ATERRAMENTO SEM TAMPA,,"0,00%",,,
2 BI,TOTENS,MORUMBI,COBERTURA - SUJA,,"0,00%",,,
2 BI,TOTENS,MORUMBI,COBERTURA - SEM PLACAS,,"0,00%",,,
2 BI,TOTENS,MORUMBI,COBERTURA - DANIFICADA,,"0,00%",,,
2 BI,TOTENS,PERDIZES,VIDRO - RISCADO,,"0,00%",,,
2 BI,TOTENS,PERDIZES,VIDRO - RESINA,,"0,00%",,,
2 BI,TOTENS,PERDIZES,VIDRO - QUEBRADO,,"0,00%",,,
2 BI,TOTENS,PERDIZES,VIDRO - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,PERDIZES,VIDRO - COLAGEM,,"0,00%",,,
2 BI,TOTENS,PERDIZES,VIDRO - ANTEPARO AUSENTE,,"0,00%",,,
2 BI,TOTENS,PERDIZES,TOTEM - RISCADO/DANIFICADO,1,"0,02%",,,
2 BI,TOTENS,PERDIZES,TOTEM - RISCADO,,"0,00%",,,
2 BI,TOTENS,PERDIZES,TOTEM - PICHAÇÃO,2,"0,05%",,,
2 BI,TOTENS,PERDIZES,TOTEM - INEXISTENTE/SUPRIMIDO,,"0,00%",,,
2 BI,TOTENS,PERDIZES,TOTEM - INCLINADO/BASE DANIFICADA,,"0,00%",,,
2 BI,TOTENS,PERDIZES,TOTEM - COM FERRUGEM,,"0,00%",,,
2 BI,TOTENS,PERDIZES,TOTEM - COM COLAGEM,1,"0,02%",,,
2 BI,TOTENS,PERDIZES,TOTEM - ABAIXO DO PERMITIDO,,"0,00%",,,
2 BI,TOTENS,PERDIZES,PISO - SUJO,,"0,00%",,,
2 BI,TOTENS,PERDIZES,PISO - PODOTATIL DANIFICADO,,"0,00%",,,
2 BI,TOTENS,PERDIZES,PISO - PODOTATIL AUSENTE,2,"0,05%",,,
2 BI,TOTENS,PERDIZES,PISO - ENTORNO INADEQUADO,,"0,00%",,,
2 BI,TOTENS,PERDIZES,PAINEL - VIDRO QUEBRADO,,"0,00%",,,
2 BI,TOTENS,PERDIZES,PAINEL - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,PERDIZES,PAINEL - FERRUGEM,,"0,00%",,,
2 BI,TOTENS,PERDIZES,ITINERARIO - PICTOGRAMA DANIFICADO,,"0,00%",,,
2 BI,TOTENS,PERDIZES,ITINERARIO - DIVERGENTE,,"0,00%",,,
2 BI,TOTENS,PERDIZES,ITINERARIO - DANIFICADO PARCIALMENTE,,"0,00%",,,
2 BI,TOTENS,PERDIZES,ITINERARIO - AUSENTE,,"0,00%",,,
2 BI,TOTENS,PERDIZES,ESTRUTURA ABRIGO - SUJO,,"0,00%",,,
2 BI,TOTENS,PERDIZES,ESTRUTURA ABRIGO - PINTURA RISCADA/DANIFICADA,,"0,00%",,,
2 BI,TOTENS,PERDIZES,ESTRUTURA ABRIGO - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,PERDIZES,ESTRUTURA ABRIGO - FERRUGEM,,"0,00%",,,
2 BI,TOTENS,PERDIZES,ESTRUTURA ABRIGO - DANIFICADA,,"0,00%",,,
2 BI,TOTENS,PERDIZES,ESTRUTURA ABRIGO - COLAGEM,,"0,00%",,,
2 BI,TOTENS,PERDIZES,ESTRUTURA ABRIGO - BANCO QUEBRADO,,"0,00%",,,
2 BI,TOTENS,PERDIZES,ESTRUTURA ABRIGO - BANCO PICHADO,,"0,00%",,,
2 BI,TOTENS,PERDIZES,ELÉTRICA - POSTE AUXILIAR SUPRIMIDO,,"0,00%",,,
2 BI,TOTENS,PERDIZES,ELÉTRICA - LUMINÁRIA DANIFICADA,,"0,00%",,,
2 BI,TOTENS,PERDIZES,ELÉTRICA - LUMINÁRIA AUSENTE,,"0,00%",,,
2 BI,TOTENS,PERDIZES,ELÉTRICA - LUMINÁRIA ACESA DE DIA,,"0,00%",,,
2 BI,TOTENS,PERDIZES,ELÉTRICA - ILUMINAÇÃO,,"0,00%",,,
2 BI,TOTENS,PERDIZES,ELÉTRICA - FIAÇÃO POSTE DESCONECTADA,,"0,00%",,,
2 BI,TOTENS,PERDIZES,ELÉTRICA - FIAÇÃO EXPOSTA,,"0,00%",,,
2 BI,TOTENS,PERDIZES,ELÉTRICA - CAIXA ENERGIA DANIFICADA,,"0,00%",,,
2 BI,TOTENS,PERDIZES,ELÉTRICA - CAIXA ATERRAMENTO SEM TAMPA,,"0,00%",,,
2 BI,TOTENS,PERDIZES,COBERTURA - SUJA,,"0,00%",,,
2 BI,TOTENS,PERDIZES,COBERTURA - SEM PLACAS,,"0,00%",,,
2 BI,TOTENS,PERDIZES,COBERTURA - DANIFICADA,,"0,00%",,,
2 BI,TOTENS,PERUS,VIDRO - RISCADO,,"0,00%",,,
2 BI,TOTENS,PERUS,VIDRO - RESINA,,"0,00%",,,
2 BI,TOTENS,PERUS,VIDRO - QUEBRADO,,"0,00%",,,
2 BI,TOTENS,PERUS,VIDRO - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,PERUS,VIDRO - COLAGEM,,"0,00%",,,
2 BI,TOTENS,PERUS,VIDRO - ANTEPARO AUSENTE,,"0,00%",,,
2 BI,TOTENS,PERUS,TOTEM - RISCADO/DANIFICADO,,"0,00%",,,
2 BI,TOTENS,PERUS,TOTEM - RISCADO,,"0,00%",,,
2 BI,TOTENS,PERUS,TOTEM - PICHAÇÃO,4,"0,10%",,,
2 BI,TOTENS,PERUS,TOTEM - INEXISTENTE/SUPRIMIDO,,"0,00%",,,
2 BI,TOTENS,PERUS,TOTEM - INCLINADO/BASE DANIFICADA,1,"0,02%",,,
2 BI,TOTENS,PERUS,TOTEM - COM FERRUGEM,,"0,00%",,,
2 BI,TOTENS,PERUS,TOTEM - COM COLAGEM,1,"0,02%",,,
2 BI,TOTENS,PERUS,TOTEM - ABAIXO DO PERMITIDO,,"0,00%",,,
2 BI,TOTENS,PERUS,PISO - SUJO,,"0,00%",,,
2 BI,TOTENS,PERUS,PISO - PODOTATIL DANIFICADO,5,"0,12%",,,
2 BI,TOTENS,PERUS,PISO - PODOTATIL AUSENTE,3,"0,07%",,,
2 BI,TOTENS,PERUS,PISO - ENTORNO INADEQUADO,,"0,00%",,,
2 BI,TOTENS,PERUS,PAINEL - VIDRO QUEBRADO,,"0,00%",,,
2 BI,TOTENS,PERUS,PAINEL - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,PERUS,PAINEL - FERRUGEM,,"0,00%",,,
2 BI,TOTENS,PERUS,ITINERARIO - PICTOGRAMA DANIFICADO,,"0,00%",,,
2 BI,TOTENS,PERUS,ITINERARIO - DIVERGENTE,,"0,00%",,,
2 BI,TOTENS,PERUS,ITINERARIO - DANIFICADO PARCIALMENTE,4,"0,10%",,,
2 BI,TOTENS,PERUS,ITINERARIO - AUSENTE,6,"0,15%",,,
2 BI,TOTENS,PERUS,ESTRUTURA ABRIGO - SUJO,,"0,00%",,,
2 BI,TOTENS,PERUS,ESTRUTURA ABRIGO - PINTURA RISCADA/DANIFICADA,,"0,00%",,,
2 BI,TOTENS,PERUS,ESTRUTURA ABRIGO - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,PERUS,ESTRUTURA ABRIGO - FERRUGEM,,"0,00%",,,
2 BI,TOTENS,PERUS,ESTRUTURA ABRIGO - DANIFICADA,,"0,00%",,,
2 BI,TOTENS,PERUS,ESTRUTURA ABRIGO - COLAGEM,,"0,00%",,,
2 BI,TOTENS,PERUS,ESTRUTURA ABRIGO - BANCO QUEBRADO,,"0,00%",,,
2 BI,TOTENS,PERUS,ESTRUTURA ABRIGO - BANCO PICHADO,,"0,00%",,,
2 BI,TOTENS,PERUS,ELÉTRICA - POSTE AUXILIAR SUPRIMIDO,,"0,00%",,,
2 BI,TOTENS,PERUS,ELÉTRICA - LUMINÁRIA DANIFICADA,,"0,00%",,,
2 BI,TOTENS,PERUS,ELÉTRICA - LUMINÁRIA AUSENTE,,"0,00%",,,
2 BI,TOTENS,PERUS,ELÉTRICA - LUMINÁRIA ACESA DE DIA,,"0,00%",,,
2 BI,TOTENS,PERUS,ELÉTRICA - ILUMINAÇÃO,,"0,00%",,,
2 BI,TOTENS,PERUS,ELÉTRICA - FIAÇÃO POSTE DESCONECTADA,,"0,00%",,,
2 BI,TOTENS,PERUS,ELÉTRICA - FIAÇÃO EXPOSTA,,"0,00%",,,
2 BI,TOTENS,PERUS,ELÉTRICA - CAIXA ENERGIA DANIFICADA,,"0,00%",,,
2 BI,TOTENS,PERUS,ELÉTRICA - CAIXA ATERRAMENTO SEM TAMPA,,"0,00%",,,
2 BI,TOTENS,PERUS,COBERTURA - SUJA,,"0,00%",,,
2 BI,TOTENS,PERUS,COBERTURA - SEM PLACAS,,"0,00%",,,
2 BI,TOTENS,PERUS,COBERTURA - DANIFICADA,,"0,00%",,,
2 BI,TOTENS,PINHEIROS,VIDRO - RISCADO,,"0,00%",,,
2 BI,TOTENS,PINHEIROS,VIDRO - RESINA,,"0,00%",,,
2 BI,TOTENS,PINHEIROS,VIDRO - QUEBRADO,,"0,00%",,,
2 BI,TOTENS,PINHEIROS,VIDRO - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,PINHEIROS,VIDRO - COLAGEM,,"0,00%",,,
2 BI,TOTENS,PINHEIROS,VIDRO - ANTEPARO AUSENTE,,"0,00%",,,
2 BI,TOTENS,PINHEIROS,TOTEM - RISCADO/DANIFICADO,,"0,00%",,,
2 BI,TOTENS,PINHEIROS,TOTEM - RISCADO,,"0,00%",,,
2 BI,TOTENS,PINHEIROS,TOTEM - PICHAÇÃO,3,"0,07%",,,
2 BI,TOTENS,PINHEIROS,TOTEM - INEXISTENTE/SUPRIMIDO,,"0,00%",,,
2 BI,TOTENS,PINHEIROS,TOTEM - INCLINADO/BASE DANIFICADA,1,"0,02%",,,
2 BI,TOTENS,PINHEIROS,TOTEM - COM FERRUGEM,,"0,00%",,,
2 BI,TOTENS,PINHEIROS,TOTEM - COM COLAGEM,3,"0,07%",,,
2 BI,TOTENS,PINHEIROS,TOTEM - ABAIXO DO PERMITIDO,,"0,00%",,,
2 BI,TOTENS,PINHEIROS,PISO - SUJO,,"0,00%",,,
2 BI,TOTENS,PINHEIROS,PISO - PODOTATIL DANIFICADO,,"0,00%",,,
2 BI,TOTENS,PINHEIROS,PISO - PODOTATIL AUSENTE,2,"0,05%",,,
2 BI,TOTENS,PINHEIROS,PISO - ENTORNO INADEQUADO,,"0,00%",,,
2 BI,TOTENS,PINHEIROS,PAINEL - VIDRO QUEBRADO,,"0,00%",,,
2 BI,TOTENS,PINHEIROS,PAINEL - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,PINHEIROS,PAINEL - FERRUGEM,,"0,00%",,,
2 BI,TOTENS,PINHEIROS,ITINERARIO - PICTOGRAMA DANIFICADO,3,"0,07%",,,
2 BI,TOTENS,PINHEIROS,ITINERARIO - DIVERGENTE,,"0,00%",,,
2 BI,TOTENS,PINHEIROS,ITINERARIO - DANIFICADO PARCIALMENTE,10,"0,25%",,,
2 BI,TOTENS,PINHEIROS,ITINERARIO - AUSENTE,12,"0,30%",,,
2 BI,TOTENS,PINHEIROS,ESTRUTURA ABRIGO - SUJO,,"0,00%",,,
2 BI,TOTENS,PINHEIROS,ESTRUTURA ABRIGO - PINTURA RISCADA/DANIFICADA,,"0,00%",,,
2 BI,TOTENS,PINHEIROS,ESTRUTURA ABRIGO - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,PINHEIROS,ESTRUTURA ABRIGO - FERRUGEM,,"0,00%",,,
2 BI,TOTENS,PINHEIROS,ESTRUTURA ABRIGO - DANIFICADA,,"0,00%",,,
2 BI,TOTENS,PINHEIROS,ESTRUTURA ABRIGO - COLAGEM,,"0,00%",,,
2 BI,TOTENS,PINHEIROS,ESTRUTURA ABRIGO - BANCO QUEBRADO,,"0,00%",,,
2 BI,TOTENS,PINHEIROS,ESTRUTURA ABRIGO - BANCO PICHADO,,"0,00%",,,
2 BI,TOTENS,PINHEIROS,ELÉTRICA - POSTE AUXILIAR SUPRIMIDO,,"0,00%",,,
2 BI,TOTENS,PINHEIROS,ELÉTRICA - LUMINÁRIA DANIFICADA,,"0,00%",,,
2 BI,TOTENS,PINHEIROS,ELÉTRICA - LUMINÁRIA AUSENTE,,"0,00%",,,
2 BI,TOTENS,PINHEIROS,ELÉTRICA - LUMINÁRIA ACESA DE DIA,,"0,00%",,,
2 BI,TOTENS,PINHEIROS,ELÉTRICA - ILUMINAÇÃO,,"0,00%",,,
2 BI,TOTENS,PINHEIROS,ELÉTRICA - FIAÇÃO POSTE DESCONECTADA,,"0,00%",,,
2 BI,TOTENS,PINHEIROS,ELÉTRICA - FIAÇÃO EXPOSTA,,"0,00%",,,
2 BI,TOTENS,PINHEIROS,ELÉTRICA - CAIXA ENERGIA DANIFICADA,,"0,00%",,,
2 BI,TOTENS,PINHEIROS,ELÉTRICA - CAIXA ATERRAMENTO SEM TAMPA,,"0,00%",,,
2 BI,TOTENS,PINHEIROS,COBERTURA - SUJA,,"0,00%",,,
2 BI,TOTENS,PINHEIROS,COBERTURA - SEM PLACAS,,"0,00%",,,
2 BI,TOTENS,PINHEIROS,COBERTURA - DANIFICADA,,"0,00%",,,
2 BI,TOTENS,PIRITUBA,VIDRO - RISCADO,,"0,00%",,,
2 BI,TOTENS,PIRITUBA,VIDRO - RESINA,,"0,00%",,,
2 BI,TOTENS,PIRITUBA,VIDRO - QUEBRADO,,"0,00%",,,
2 BI,TOTENS,PIRITUBA,VIDRO - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,PIRITUBA,VIDRO - COLAGEM,,"0,00%",,,
2 BI,TOTENS,PIRITUBA,VIDRO - ANTEPARO AUSENTE,,"0,00%",,,
2 BI,TOTENS,PIRITUBA,TOTEM - RISCADO/DANIFICADO,1,"0,02%",,,
2 BI,TOTENS,PIRITUBA,TOTEM - RISCADO,,"0,00%",,,
2 BI,TOTENS,PIRITUBA,TOTEM - PICHAÇÃO,10,"0,25%",,,
2 BI,TOTENS,PIRITUBA,TOTEM - INEXISTENTE/SUPRIMIDO,,"0,00%",,,
2 BI,TOTENS,PIRITUBA,TOTEM - INCLINADO/BASE DANIFICADA,2,"0,05%",,,
2 BI,TOTENS,PIRITUBA,TOTEM - COM FERRUGEM,,"0,00%",,,
2 BI,TOTENS,PIRITUBA,TOTEM - COM COLAGEM,13,"0,32%",,,
2 BI,TOTENS,PIRITUBA,TOTEM - ABAIXO DO PERMITIDO,,"0,00%",,,
2 BI,TOTENS,PIRITUBA,PISO - SUJO,,"0,00%",,,
2 BI,TOTENS,PIRITUBA,PISO - PODOTATIL DANIFICADO,1,"0,02%",,,
2 BI,TOTENS,PIRITUBA,PISO - PODOTATIL AUSENTE,4,"0,10%",,,
2 BI,TOTENS,PIRITUBA,PISO - ENTORNO INADEQUADO,4,"0,10%",,,
2 BI,TOTENS,PIRITUBA,PAINEL - VIDRO QUEBRADO,,"0,00%",,,
2 BI,TOTENS,PIRITUBA,PAINEL - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,PIRITUBA,PAINEL - FERRUGEM,,"0,00%",,,
2 BI,TOTENS,PIRITUBA,ITINERARIO - PICTOGRAMA DANIFICADO,10,"0,25%",,,
2 BI,TOTENS,PIRITUBA,ITINERARIO - DIVERGENTE,,"0,00%",,,
2 BI,TOTENS,PIRITUBA,ITINERARIO - DANIFICADO PARCIALMENTE,28,"0,69%",,,
2 BI,TOTENS,PIRITUBA,ITINERARIO - AUSENTE,9,"0,22%",,,
2 BI,TOTENS,PIRITUBA,ESTRUTURA ABRIGO - SUJO,,"0,00%",,,
2 BI,TOTENS,PIRITUBA,ESTRUTURA ABRIGO - PINTURA RISCADA/DANIFICADA,,"0,00%",,,
2 BI,TOTENS,PIRITUBA,ESTRUTURA ABRIGO - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,PIRITUBA,ESTRUTURA ABRIGO - FERRUGEM,,"0,00%",,,
2 BI,TOTENS,PIRITUBA,ESTRUTURA ABRIGO - DANIFICADA,,"0,00%",,,
2 BI,TOTENS,PIRITUBA,ESTRUTURA ABRIGO - COLAGEM,,"0,00%",,,
2 BI,TOTENS,PIRITUBA,ESTRUTURA ABRIGO - BANCO QUEBRADO,,"0,00%",,,
2 BI,TOTENS,PIRITUBA,ESTRUTURA ABRIGO - BANCO PICHADO,,"0,00%",,,
2 BI,TOTENS,PIRITUBA,ELÉTRICA - POSTE AUXILIAR SUPRIMIDO,,"0,00%",,,
2 BI,TOTENS,PIRITUBA,ELÉTRICA - LUMINÁRIA DANIFICADA,,"0,00%",,,
2 BI,TOTENS,PIRITUBA,ELÉTRICA - LUMINÁRIA AUSENTE,,"0,00%",,,
2 BI,TOTENS,PIRITUBA,ELÉTRICA - LUMINÁRIA ACESA DE DIA,,"0,00%",,,
2 BI,TOTENS,PIRITUBA,ELÉTRICA - ILUMINAÇÃO,,"0,00%",,,
2 BI,TOTENS,PIRITUBA,ELÉTRICA - FIAÇÃO POSTE DESCONECTADA,,"0,00%",,,
2 BI,TOTENS,PIRITUBA,ELÉTRICA - FIAÇÃO EXPOSTA,,"0,00%",,,
2 BI,TOTENS,PIRITUBA,ELÉTRICA - CAIXA ENERGIA DANIFICADA,,"0,00%",,,
2 BI,TOTENS,PIRITUBA,ELÉTRICA - CAIXA ATERRAMENTO SEM TAMPA,,"0,00%",,,
2 BI,TOTENS,PIRITUBA,COBERTURA - SUJA,,"0,00%",,,
2 BI,TOTENS,PIRITUBA,COBERTURA - SEM PLACAS,,"0,00%",,,
2 BI,TOTENS,PIRITUBA,COBERTURA - DANIFICADA,,"0,00%",,,
2 BI,TOTENS,RAPOSO TAVARES,VIDRO - RISCADO,,"0,00%",,,
2 BI,TOTENS,RAPOSO TAVARES,VIDRO - RESINA,,"0,00%",,,
2 BI,TOTENS,RAPOSO TAVARES,VIDRO - QUEBRADO,,"0,00%",,,
2 BI,TOTENS,RAPOSO TAVARES,VIDRO - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,RAPOSO TAVARES,VIDRO - COLAGEM,,"0,00%",,,
2 BI,TOTENS,RAPOSO TAVARES,VIDRO - ANTEPARO AUSENTE,,"0,00%",,,
2 BI,TOTENS,RAPOSO TAVARES,TOTEM - RISCADO/DANIFICADO,,"0,00%",,,
2 BI,TOTENS,RAPOSO TAVARES,TOTEM - RISCADO,,"0,00%",,,
2 BI,TOTENS,RAPOSO TAVARES,TOTEM - PICHAÇÃO,5,"0,12%",,,
2 BI,TOTENS,RAPOSO TAVARES,TOTEM - INEXISTENTE/SUPRIMIDO,,"0,00%",,,
2 BI,TOTENS,RAPOSO TAVARES,TOTEM - INCLINADO/BASE DANIFICADA,2,"0,05%",,,
2 BI,TOTENS,RAPOSO TAVARES,TOTEM - COM FERRUGEM,,"0,00%",,,
2 BI,TOTENS,RAPOSO TAVARES,TOTEM - COM COLAGEM,10,"0,25%",,,
2 BI,TOTENS,RAPOSO TAVARES,TOTEM - ABAIXO DO PERMITIDO,,"0,00%",,,
2 BI,TOTENS,RAPOSO TAVARES,PISO - SUJO,4,"0,10%",,,
2 BI,TOTENS,RAPOSO TAVARES,PISO - PODOTATIL DANIFICADO,5,"0,12%",,,
2 BI,TOTENS,RAPOSO TAVARES,PISO - PODOTATIL AUSENTE,3,"0,07%",,,
2 BI,TOTENS,RAPOSO TAVARES,PISO - ENTORNO INADEQUADO,1,"0,02%",,,
2 BI,TOTENS,RAPOSO TAVARES,PAINEL - VIDRO QUEBRADO,,"0,00%",,,
2 BI,TOTENS,RAPOSO TAVARES,PAINEL - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,RAPOSO TAVARES,PAINEL - FERRUGEM,,"0,00%",,,
2 BI,TOTENS,RAPOSO TAVARES,ITINERARIO - PICTOGRAMA DANIFICADO,7,"0,17%",,,
2 BI,TOTENS,RAPOSO TAVARES,ITINERARIO - DIVERGENTE,,"0,00%",,,
2 BI,TOTENS,RAPOSO TAVARES,ITINERARIO - DANIFICADO PARCIALMENTE,24,"0,59%",,,
2 BI,TOTENS,RAPOSO TAVARES,ITINERARIO - AUSENTE,13,"0,32%",,,
2 BI,TOTENS,RAPOSO TAVARES,ESTRUTURA ABRIGO - SUJO,2,"0,05%",,,
2 BI,TOTENS,RAPOSO TAVARES,ESTRUTURA ABRIGO - PINTURA RISCADA/DANIFICADA,,"0,00%",,,
2 BI,TOTENS,RAPOSO TAVARES,ESTRUTURA ABRIGO - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,RAPOSO TAVARES,ESTRUTURA ABRIGO - FERRUGEM,,"0,00%",,,
2 BI,TOTENS,RAPOSO TAVARES,ESTRUTURA ABRIGO - DANIFICADA,,"0,00%",,,
2 BI,TOTENS,RAPOSO TAVARES,ESTRUTURA ABRIGO - COLAGEM,,"0,00%",,,
2 BI,TOTENS,RAPOSO TAVARES,ESTRUTURA ABRIGO - BANCO QUEBRADO,,"0,00%",,,
2 BI,TOTENS,RAPOSO TAVARES,ESTRUTURA ABRIGO - BANCO PICHADO,,"0,00%",,,
2 BI,TOTENS,RAPOSO TAVARES,ELÉTRICA - POSTE AUXILIAR SUPRIMIDO,,"0,00%",,,
2 BI,TOTENS,RAPOSO TAVARES,ELÉTRICA - LUMINÁRIA DANIFICADA,,"0,00%",,,
2 BI,TOTENS,RAPOSO TAVARES,ELÉTRICA - LUMINÁRIA AUSENTE,,"0,00%",,,
2 BI,TOTENS,RAPOSO TAVARES,ELÉTRICA - LUMINÁRIA ACESA DE DIA,,"0,00%",,,
2 BI,TOTENS,RAPOSO TAVARES,ELÉTRICA - ILUMINAÇÃO,,"0,00%",,,
2 BI,TOTENS,RAPOSO TAVARES,ELÉTRICA - FIAÇÃO POSTE DESCONECTADA,,"0,00%",,,
2 BI,TOTENS,RAPOSO TAVARES,ELÉTRICA - FIAÇÃO EXPOSTA,,"0,00%",,,
2 BI,TOTENS,RAPOSO TAVARES,ELÉTRICA - CAIXA ENERGIA DANIFICADA,,"0,00%",,,
2 BI,TOTENS,RAPOSO TAVARES,ELÉTRICA - CAIXA ATERRAMENTO SEM TAMPA,,"0,00%",,,
2 BI,TOTENS,RAPOSO TAVARES,COBERTURA - SUJA,,"0,00%",,,
