,,,,,,,,
,,,,,,,,
CLICLO,Ponto,BAIRRO,OCORRÊNCIAS,Total,% ,,,
1 BI,ABRIGOS,GUAIANASES,ESTRUTURA ABRIGO - PINTURA RISCADA/DANIFICADA,,"0,00%",,,
1 BI,ABRIGOS,GUAIANASES,ESTRUTURA ABRIGO - PICHAÇÃO,,"0,00%",,,
1 BI,ABRIGOS,GUAIANASES,ESTRUTURA ABRIGO - COLAGEM,,"0,00%",,,
1 BI,ABRIGOS,GUAIANASES,ESTRUTURA ABRIGO - BANCO PICHADO,,"0,00%",,,
1 BI,ABRIGOS,GUAIANASES,ELÉTRICA - LUMINÁRIA DANIFICADA,,"0,00%",,,
1 BI,ABRIGOS,GUAIANASES,ELÉTRICA - LUMINÁRIA AUSENTE,,"0,00%",,,
1 BI,ABRIGOS,GUAIANASES,ELÉTRICA - LUMINÁRIA ACESA DE DIA,1,"0,01%",,,
1 BI,ABRIGOS,GUAIANASES,ELÉTRICA - FIAÇÃO POSTE DESCONECTADA,,"0,00%",,,
1 BI,ABRIGOS,GUAIANASES,ELÉTRICA - FIAÇÃO EXPOSTA,,"0,00%",,,
1 BI,ABRIGOS,GUAIANASES,ELÉTRICA - CAIXA ENERGIA DANIFICADA,1,"0,01%",,,
1 BI,ABRIGOS,GUAIANASES,COBERTURA - DANIFICADA,1,"0,01%",,,
1 BI,TOTENS,GUAIANASES,TOTEM - SUBSTITUIÇÃO ANTIGO,,"0,00%",,,
1 BI,TOTENS,GUAIANASES,VIDRO - RISCADO,,"0,00%",,,
1 BI,TOTENS,GUAIANASES,VIDRO - RESINA,,"0,00%",,,
1 BI,TOTENS,GUAIANASES,VIDRO - QUEBRADO,,"0,00%",,,
1 BI,TOTENS,GUAIANASES,VIDRO - PICHAÇÃO,,"0,00%",,,
1 BI,TOTENS,GUAIANASES,VIDRO - COLAGEM,,"0,00%",,,
1 BI,TOTENS,GUAIANASES,VIDRO - ANTEPARO AUSENTE,,"0,00%",,,
1 BI,TOTENS,GUAIANASES,TOTEM - RISCADO/DANIFICADO,,"0,00%",,,
1 BI,TOTENS,GUAIANASES,TOTEM - PICHAÇÃO,1,"0,01%",,,
1 BI,TOTENS,GUAIANASES,TOTEM - INCLINADO/BASE DANIFICADA,,"0,00%",,,
1 BI,TOTENS,GUAIANASES,TOTEM - COM FERRUGEM,1,"0,01%",,,
1 BI,TOTENS,GUAIANASES,TOTEM - COM COLAGEM,,"0,00%",,,
1 BI,TOTENS,GUAIANASES,PISO - SUJO,,"0,00%",,,
1 BI,TOTENS,GUAIANASES,PISO - PODOTATIL DANIFICADO,,"0,00%",,,
1 BI,TOTENS,GUAIANASES,PISO - PODOTATIL AUSENTE,,"0,00%",,,
1 BI,TOTENS,GUAIANASES,PISO - ENTORNO INADEQUADO,,"0,00%",,,
1 BI,TOTENS,GUAIANASES,ITINERARIO - PICTOGRAMA DANIFICADO,,"0,00%",,,
1 BI,TOTENS,GUAIANASES,ITINERARIO - DANIFICADO PARCIALMENTE,1,"0,01%",,,
1 BI,TOTENS,GUAIANASES,ITINERARIO - AUSENTE,4,"0,04%",,,
1 BI,TOTENS,GUAIANASES,ESTRUTURA ABRIGO - SUJO,,"0,00%",,,
1 BI,TOTENS,GUAIANASES,ESTRUTURA ABRIGO - PINTURA RISCADA/DANIFICADA,,"0,00%",,,
1 BI,TOTENS,GUAIANASES,ESTRUTURA ABRIGO - PICHAÇÃO,,"0,00%",,,
1 BI,TOTENS,GUAIANASES,ESTRUTURA ABRIGO - COLAGEM,,"0,00%",,,
1 BI,TOTENS,GUAIANASES,ESTRUTURA ABRIGO - BANCO PICHADO,,"0,00%",,,
1 BI,TOTENS,GUAIANASES,ELÉTRICA - LUMINÁRIA DANIFICADA,,"0,00%",,,
1 BI,TOTENS,GUAIANASES,ELÉTRICA - LUMINÁRIA AUSENTE,,"0,00%",,,
1 BI,TOTENS,GUAIANASES,ELÉTRICA - LUMINÁRIA ACESA DE DIA,,"0,00%",,,
1 BI,TOTENS,GUAIANASES,ELÉTRICA - FIAÇÃO POSTE DESCONECTADA,,"0,00%",,,
1 BI,TOTENS,GUAIANASES,ELÉTRICA - FIAÇÃO EXPOSTA,,"0,00%",,,
1 BI,TOTENS,GUAIANASES,ELÉTRICA - CAIXA ENERGIA DANIFICADA,,"0,00%",,,
1 BI,TOTENS,GUAIANASES,COBERTURA - DANIFICADA,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,TOTEM - SUBSTITUIÇÃO ANTIGO,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,PAINEL - SUJO,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,VIDRO - RISCADO,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,VIDRO - RESINA,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,VIDRO - QUEBRADO,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,VIDRO - PICHAÇÃO,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,VIDRO - COLAGEM,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,VIDRO - ANTEPARO AUSENTE,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,TOTEM - RISCADO/DANIFICADO,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,TOTEM - PICHAÇÃO,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,TOTEM - INCLINADO/BASE DANIFICADA,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,TOTEM - COM FERRUGEM,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,TOTEM - COM COLAGEM,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,PISO - SUJO,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,PISO - PODOTATIL DANIFICADO,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,PISO - PODOTATIL AUSENTE,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,PISO - ENTORNO INADEQUADO,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,ITINERARIO - PICTOGRAMA DANIFICADO,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,ITINERARIO - DANIFICADO PARCIALMENTE,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,ITINERARIO - AUSENTE,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,ESTRUTURA ABRIGO - SUJO,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,ESTRUTURA ABRIGO - PINTURA RISCADA/DANIFICADA,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,ESTRUTURA ABRIGO - PICHAÇÃO,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,ESTRUTURA ABRIGO - COLAGEM,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,ESTRUTURA ABRIGO - BANCO PICHADO,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,ELÉTRICA - LUMINÁRIA DANIFICADA,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,ELÉTRICA - LUMINÁRIA AUSENTE,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,ELÉTRICA - LUMINÁRIA ACESA DE DIA,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,ELÉTRICA - FIAÇÃO POSTE DESCONECTADA,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,ELÉTRICA - FIAÇÃO EXPOSTA,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,ELÉTRICA - CAIXA ENERGIA DANIFICADA,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,COBERTURA - DANIFICADA,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,TOTEM - SUBSTITUIÇÃO ANTIGO,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,PAINEL - SUJO,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,VIDRO - RISCADO,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,VIDRO - RESINA,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,VIDRO - QUEBRADO,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,VIDRO - PICHAÇÃO,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,VIDRO - COLAGEM,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,VIDRO - ANTEPARO AUSENTE,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,TOTEM - RISCADO/DANIFICADO,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,TOTEM - PICHAÇÃO,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,TOTEM - INCLINADO/BASE DANIFICADA,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,TOTEM - COM FERRUGEM,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,TOTEM - COM COLAGEM,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,PISO - SUJO,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,PISO - PODOTATIL DANIFICADO,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,PISO - PODOTATIL AUSENTE,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,PISO - ENTORNO INADEQUADO,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,ITINERARIO - PICTOGRAMA DANIFICADO,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,ITINERARIO - DANIFICADO PARCIALMENTE,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,ITINERARIO - AUSENTE,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,ESTRUTURA ABRIGO - SUJO,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,ESTRUTURA ABRIGO - PINTURA RISCADA/DANIFICADA,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,ESTRUTURA ABRIGO - PICHAÇÃO,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,ESTRUTURA ABRIGO - COLAGEM,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,ESTRUTURA ABRIGO - BANCO PICHADO,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,ELÉTRICA - LUMINÁRIA DANIFICADA,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,ELÉTRICA - LUMINÁRIA AUSENTE,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,ELÉTRICA - LUMINÁRIA ACESA DE DIA,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,ELÉTRICA - FIAÇÃO POSTE DESCONECTADA,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,ELÉTRICA - FIAÇÃO EXPOSTA,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,ELÉTRICA - CAIXA ENERGIA DANIFICADA,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,COBERTURA - DANIFICADA,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,TOTEM - SUBSTITUIÇÃO ANTIGO,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,VIDRO - RISCADO,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,VIDRO - RESINA,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,VIDRO - QUEBRADO,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,VIDRO - PICHAÇÃO,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,VIDRO - COLAGEM,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,VIDRO - ANTEPARO AUSENTE,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,TOTEM - RISCADO/DANIFICADO,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,TOTEM - PICHAÇÃO,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,TOTEM - INCLINADO/BASE DANIFICADA,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,TOTEM - COM FERRUGEM,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,TOTEM - COM COLAGEM,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,PISO - SUJO,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,PISO - PODOTATIL DANIFICADO,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,PISO - PODOTATIL AUSENTE,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,PISO - ENTORNO INADEQUADO,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,ITINERARIO - PICTOGRAMA DANIFICADO,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,ITINERARIO - DANIFICADO PARCIALMENTE,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,ITINERARIO - AUSENTE,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,ESTRUTURA ABRIGO - SUJO,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,ESTRUTURA ABRIGO - PINTURA RISCADA/DANIFICADA,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,ESTRUTURA ABRIGO - PICHAÇÃO,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,ESTRUTURA ABRIGO - COLAGEM,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,ESTRUTURA ABRIGO - BANCO PICHADO,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,ELÉTRICA - LUMINÁRIA DANIFICADA,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,ELÉTRICA - LUMINÁRIA AUSENTE,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,ELÉTRICA - LUMINÁRIA ACESA DE DIA,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,ELÉTRICA - FIAÇÃO POSTE DESCONECTADA,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,ELÉTRICA - FIAÇÃO EXPOSTA,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,ELÉTRICA - CAIXA ENERGIA DANIFICADA,,"0,00%",,,
1 BI,ABRIGOS,IGUATEMI,COBERTURA - DANIFICADA,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,TOTEM - SUBSTITUIÇÃO ANTIGO,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,VIDRO - RISCADO,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,VIDRO - RESINA,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,VIDRO - QUEBRADO,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,VIDRO - PICHAÇÃO,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,VIDRO - COLAGEM,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,VIDRO - ANTEPARO AUSENTE,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,TOTEM - RISCADO/DANIFICADO,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,TOTEM - PICHAÇÃO,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,TOTEM - INCLINADO/BASE DANIFICADA,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,TOTEM - COM FERRUGEM,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,TOTEM - COM COLAGEM,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,PISO - SUJO,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,PISO - PODOTATIL DANIFICADO,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,PISO - PODOTATIL AUSENTE,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,PISO - ENTORNO INADEQUADO,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,ITINERARIO - PICTOGRAMA DANIFICADO,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,ITINERARIO - DANIFICADO PARCIALMENTE,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,ITINERARIO - AUSENTE,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,ESTRUTURA ABRIGO - SUJO,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,ESTRUTURA ABRIGO - PINTURA RISCADA/DANIFICADA,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,ESTRUTURA ABRIGO - PICHAÇÃO,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,ESTRUTURA ABRIGO - COLAGEM,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,ESTRUTURA ABRIGO - BANCO PICHADO,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,ELÉTRICA - LUMINÁRIA DANIFICADA,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,ELÉTRICA - LUMINÁRIA AUSENTE,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,ELÉTRICA - LUMINÁRIA ACESA DE DIA,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,ELÉTRICA - FIAÇÃO POSTE DESCONECTADA,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,ELÉTRICA - FIAÇÃO EXPOSTA,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,ELÉTRICA - CAIXA ENERGIA DANIFICADA,,"0,00%",,,
1 BI,TOTENS,IGUATEMI,COBERTURA - DANIFICADA,,"0,00%",,,
1 BI,ABRIGOS,IPIRANGA,TOTEM - SUBSTITUIÇÃO ANTIGO,,"0,00%",,,
1 BI,ABRIGOS,IPIRANGA,PAINEL - SUJO,,"0,00%",,,
1 BI,ABRIGOS,IPIRANGA,VIDRO - RISCADO,,"0,00%",,,
1 BI,ABRIGOS,IPIRANGA,VIDRO - RESINA,,"0,00%",,,
1 BI,ABRIGOS,IPIRANGA,VIDRO - QUEBRADO,,"0,00%",,,
1 BI,ABRIGOS,IPIRANGA,VIDRO - PICHAÇÃO,1,"0,01%",,,
1 BI,ABRIGOS,IPIRANGA,VIDRO - COLAGEM,3,"0,03%",,,
1 BI,ABRIGOS,IPIRANGA,VIDRO - ANTEPARO AUSENTE,,"0,00%",,,
1 BI,ABRIGOS,IPIRANGA,TOTEM - RISCADO/DANIFICADO,1,"0,01%",,,
1 BI,ABRIGOS,IPIRANGA,TOTEM - PICHAÇÃO,3,"0,03%",,,
1 BI,ABRIGOS,IPIRANGA,TOTEM - INCLINADO/BASE DANIFICADA,,"0,00%",,,
1 BI,ABRIGOS,IPIRANGA,TOTEM - COM FERRUGEM,,"0,00%",,,
1 BI,ABRIGOS,IPIRANGA,TOTEM - COM COLAGEM,2,"0,02%",,,
1 BI,ABRIGOS,IPIRANGA,PISO - SUJO,,"0,00%",,,
1 BI,ABRIGOS,IPIRANGA,PISO - PODOTATIL DANIFICADO,3,"0,03%",,,
1 BI,ABRIGOS,IPIRANGA,PISO - PODOTATIL AUSENTE,,"0,00%",,,
1 BI,ABRIGOS,IPIRANGA,PISO - ENTORNO INADEQUADO,1,"0,01%",,,
1 BI,ABRIGOS,IPIRANGA,ITINERARIO - PICTOGRAMA DANIFICADO,3,"0,03%",,,
1 BI,ABRIGOS,IPIRANGA,ITINERARIO - DANIFICADO PARCIALMENTE,14,"0,12%",,,
1 BI,ABRIGOS,IPIRANGA,ITINERARIO - AUSENTE,9,"0,08%",,,
1 BI,ABRIGOS,IPIRANGA,ESTRUTURA ABRIGO - SUJO,,"0,00%",,,
1 BI,ABRIGOS,IPIRANGA,ESTRUTURA ABRIGO - PINTURA RISCADA/DANIFICADA,,"0,00%",,,
1 BI,ABRIGOS,IPIRANGA,ESTRUTURA ABRIGO - PICHAÇÃO,,"0,00%",,,
1 BI,ABRIGOS,IPIRANGA,ESTRUTURA ABRIGO - COLAGEM,1,"0,01%",,,
1 BI,ABRIGOS,IPIRANGA,ESTRUTURA ABRIGO - BANCO PICHADO,,"0,00%",,,
1 BI,ABRIGOS,IPIRANGA,ELÉTRICA - LUMINÁRIA DANIFICADA,4,"0,04%",,,
1 BI,ABRIGOS,IPIRANGA,ELÉTRICA - LUMINÁRIA AUSENTE,1,"0,01%",,,
1 BI,ABRIGOS,IPIRANGA,ELÉTRICA - LUMINÁRIA ACESA DE DIA,4,"0,04%",,,
1 BI,ABRIGOS,IPIRANGA,ELÉTRICA - FIAÇÃO POSTE DESCONECTADA,,"0,00%",,,
1 BI,ABRIGOS,IPIRANGA,ELÉTRICA - FIAÇÃO EXPOSTA,,"0,00%",,,
1 BI,ABRIGOS,IPIRANGA,ELÉTRICA - CAIXA ENERGIA DANIFICADA,,"0,00%",,,
1 BI,ABRIGOS,IPIRANGA,COBERTURA - DANIFICADA,,"0,00%",,,
1 BI,TOTENS,IPIRANGA,TOTEM - SUBSTITUIÇÃO ANTIGO,,"0,00%",,,
1 BI,TOTENS,IPIRANGA,PAINEL - SUJO,,"0,00%",,,
1 BI,TOTENS,IPIRANGA,VIDRO - RISCADO,,"0,00%",,,
1 BI,TOTENS,IPIRANGA,VIDRO - RESINA,,"0,00%",,,
1 BI,TOTENS,IPIRANGA,VIDRO - QUEBRADO,,"0,00%",,,
1 BI,TOTENS,IPIRANGA,VIDRO - PICHAÇÃO,,"0,00%",,,
1 BI,TOTENS,IPIRANGA,VIDRO - COLAGEM,,"0,00%",,,
1 BI,TOTENS,IPIRANGA,VIDRO - ANTEPARO AUSENTE,,"0,00%",,,
1 BI,TOTENS,IPIRANGA,TOTEM - RISCADO/DANIFICADO,,"0,00%",,,
1 BI,TOTENS,IPIRANGA,TOTEM - PICHAÇÃO,2,"0,02%",,,
1 BI,TOTENS,IPIRANGA,TOTEM - INCLINADO/BASE DANIFICADA,,"0,00%",,,
1 BI,TOTENS,IPIRANGA,TOTEM - COM FERRUGEM,1,"0,01%",,,
1 BI,TOTENS,IPIRANGA,TOTEM - COM COLAGEM,5,"0,04%",,,
1 BI,TOTENS,IPIRANGA,PISO - SUJO,,"0,00%",,,
1 BI,TOTENS,IPIRANGA,PISO - PODOTATIL DANIFICADO,2,"0,02%",,,
1 BI,TOTENS,IPIRANGA,PISO - PODOTATIL AUSENTE,,"0,00%",,,
1 BI,TOTENS,IPIRANGA,PISO - ENTORNO INADEQUADO,,"0,00%",,,
1 BI,TOTENS,IPIRANGA,ITINERARIO - PICTOGRAMA DANIFICADO,2,"0,02%",,,
1 BI,TOTENS,IPIRANGA,ITINERARIO - DANIFICADO PARCIALMENTE,21,"0,19%",,,
1 BI,TOTENS,IPIRANGA,ITINERARIO - AUSENTE,19,"0,17%",,,
1 BI,TOTENS,IPIRANGA,ESTRUTURA ABRIGO - SUJO,,"0,00%",,,
1 BI,TOTENS,IPIRANGA,ESTRUTURA ABRIGO - PINTURA RISCADA/DANIFICADA,,"0,00%",,,
1 BI,TOTENS,IPIRANGA,ESTRUTURA ABRIGO - PICHAÇÃO,,"0,00%",,,
1 BI,TOTENS,IPIRANGA,ESTRUTURA ABRIGO - COLAGEM,,"0,00%",,,
1 BI,TOTENS,IPIRANGA,ESTRUTURA ABRIGO - BANCO PICHADO,,"0,00%",,,
1 BI,TOTENS,IPIRANGA,ELÉTRICA - LUMINÁRIA DANIFICADA,,"0,00%",,,
1 BI,TOTENS,IPIRANGA,ELÉTRICA - LUMINÁRIA AUSENTE,,"0,00%",,,
1 BI,TOTENS,IPIRANGA,ELÉTRICA - LUMINÁRIA ACESA DE DIA,,"0,00%",,,
1 BI,TOTENS,IPIRANGA,ELÉTRICA - FIAÇÃO POSTE DESCONECTADA,,"0,00%",,,
1 BI,TOTENS,IPIRANGA,ELÉTRICA - FIAÇÃO EXPOSTA,,"0,00%",,,
1 BI,TOTENS,IPIRANGA,ELÉTRICA - CAIXA ENERGIA DANIFICADA,,"0,00%",,,
1 BI,TOTENS,IPIRANGA,COBERTURA - DANIFICADA,,"0,00%",,,
1 BI,ABRIGOS,IPIRANGA,VIDRO - RISCADO,,"0,00%",,,
1 BI,ABRIGOS,IPIRANGA,VIDRO - RESINA,,"0,00%",,,
1 BI,ABRIGOS,IPIRANGA,VIDRO - QUEBRADO,1,"0,01%",,,
1 BI,ABRIGOS,IPIRANGA,VIDRO - PICHAÇÃO,,"0,00%",,,
1 BI,ABRIGOS,IPIRANGA,VIDRO - COLAGEM,2,"0,02%",,,
1 BI,ABRIGOS,IPIRANGA,VIDRO - ANTEPARO AUSENTE,,"0,00%",,,
1 BI,ABRIGOS,IPIRANGA,TOTEM - RISCADO/DANIFICADO,,"0,00%",,,
1 BI,ABRIGOS,IPIRANGA,TOTEM - PICHAÇÃO,,"0,00%",,,
1 BI,ABRIGOS,IPIRANGA,TOTEM - INCLINADO/BASE DANIFICADA,,"0,00%",,,
1 BI,ABRIGOS,IPIRANGA,TOTEM - COM FERRUGEM,,"0,00%",,,
1 BI,ABRIGOS,IPIRANGA,TOTEM - COM COLAGEM,,"0,00%",,,
1 BI,ABRIGOS,IPIRANGA,PISO - SUJO,,"0,00%",,,
1 BI,ABRIGOS,IPIRANGA,PISO - PODOTATIL DANIFICADO,,"0,00%",,,
1 BI,ABRIGOS,IPIRANGA,PISO - PODOTATIL AUSENTE,,"0,00%",,,
1 BI,ABRIGOS,IPIRANGA,PISO - ENTORNO INADEQUADO,,"0,00%",,,
1 BI,ABRIGOS,IPIRANGA,ITINERARIO - PICTOGRAMA DANIFICADO,,"0,00%",,,
1 BI,ABRIGOS,IPIRANGA,ITINERARIO - DANIFICADO PARCIALMENTE,1,"0,01%",,,
1 BI,ABRIGOS,IPIRANGA,ITINERARIO - AUSENTE,1,"0,01%",,,
1 BI,ABRIGOS,IPIRANGA,ESTRUTURA ABRIGO - SUJO,,"0,00%",,,
1 BI,ABRIGOS,IPIRANGA,ESTRUTURA ABRIGO - PINTURA RISCADA/DANIFICADA,,"0,00%",,,
1 BI,ABRIGOS,IPIRANGA,ESTRUTURA ABRIGO - PICHAÇÃO,,"0,00%",,,
1 BI,ABRIGOS,IPIRANGA,ESTRUTURA ABRIGO - COLAGEM,,"0,00%",,,
1 BI,ABRIGOS,IPIRANGA,ESTRUTURA ABRIGO - BANCO PICHADO,,"0,00%",,,
1 BI,ABRIGOS,IPIRANGA,ELÉTRICA - LUMINÁRIA DANIFICADA,6,"0,05%",,,
1 BI,ABRIGOS,IPIRANGA,ELÉTRICA - LUMINÁRIA AUSENTE,,"0,00%",,,
1 BI,ABRIGOS,IPIRANGA,ELÉTRICA - LUMINÁRIA ACESA DE DIA,,"0,00%",,,
1 BI,ABRIGOS,IPIRANGA,ELÉTRICA - FIAÇÃO POSTE DESCONECTADA,,"0,00%",,,
1 BI,ABRIGOS,IPIRANGA,ELÉTRICA - FIAÇÃO EXPOSTA,,"0,00%",,,
1 BI,ABRIGOS,IPIRANGA,ELÉTRICA - CAIXA ENERGIA DANIFICADA,,"0,00%",,,
1 BI,ABRIGOS,IPIRANGA,COBERTURA - DANIFICADA,,"0,00%",,,
1 BI,TOTENS,IPIRANGA,VIDRO - RISCADO,,"0,00%",,,
1 BI,TOTENS,IPIRANGA,VIDRO - RESINA,,"0,00%",,,
1 BI,TOTENS,IPIRANGA,VIDRO - QUEBRADO,,"0,00%",,,
1 BI,TOTENS,IPIRANGA,VIDRO - PICHAÇÃO,,"0,00%",,,
1 BI,TOTENS,IPIRANGA,VIDRO - COLAGEM,,"0,00%",,,
1 BI,TOTENS,IPIRANGA,VIDRO - ANTEPARO AUSENTE,,"0,00%",,,
1 BI,TOTENS,IPIRANGA,TOTEM - RISCADO/DANIFICADO,,"0,00%",,,
1 BI,TOTENS,IPIRANGA,TOTEM - PICHAÇÃO,,"0,00%",,,
1 BI,TOTENS,IPIRANGA,TOTEM - INCLINADO/BASE DANIFICADA,,"0,00%",,,
1 BI,TOTENS,IPIRANGA,TOTEM - COM FERRUGEM,,"0,00%",,,
1 BI,TOTENS,IPIRANGA,TOTEM - COM COLAGEM,,"0,00%",,,
1 BI,TOTENS,IPIRANGA,PISO - SUJO,,"0,00%",,,
1 BI,TOTENS,IPIRANGA,PISO - PODOTATIL DANIFICADO,,"0,00%",,,
1 BI,TOTENS,IPIRANGA,PISO - PODOTATIL AUSENTE,,"0,00%",,,
