,,,,,,
,,,,,,
,Ponto,FILIAL,BAIRRO,OCORRÊNCIAS,Total,% 
,TOTENS,FILIAL LESTE,SAPOPEMBA,VIDRO  PICHAÇÃO,,"0,00%"
,TOTENS,FILIAL LESTE,SAPOPEMBA,VIDRO  RESINA,,"0,00%"
,TOTENS,FILIAL LESTE,SAPOPEMBA,VIDRO  RISCADO,,"0,00%"
,TOTENS,FILIAL LESTE,SAPOPEMBA,VIDROS  COLAGEM,,"0,00%"
,TOTENS,FILIAL LESTE,TATUAPE,CAIXA DO PAINEL  DANIFICADA,,"0,00%"
,TOTENS,FILIAL LESTE,TATUAPE,COBERTURA  DANIFICADA,,"0,00%"
,TOTENS,FILIAL LESTE,TATUAPE,COBERTURA  SEM PLACAS,,"0,00%"
,TOTENS,FILIAL LESTE,TATUAPE,COBERTURA  INFILTRAÇÃO,,"0,00%"
,TOTENS,FILIAL LESTE,TATUAPE,COBERTURA  VIDRO QUEBRADO,,"0,00%"
,TOTENS,FILIAL LESTE,TATUAPE,COBERTURA  SUJA,,"0,00%"
,TOTENS,FILIAL LESTE,TATUAPE,ELÉTRICA  CAIXA ATERRAMENTO SEM TAMPA,,"0,00%"
,TOTENS,FILIAL LESTE,TATUAPE,ELÉTRICA  CAIXA ENERGIA DANIFICADA,,"0,00%"
,TOTENS,FILIAL LESTE,TATUAPE,ELÉTRICA  FIAÇÃO POSTE DESCONECTADA,,"0,00%"
,TOTENS,FILIAL LESTE,TATUAPE,ELÉTRICA  FIAÇÃO EXPOSTA,,"0,00%"
,TOTENS,FILIAL LESTE,TATUAPE,ELÉTRICA  LUMINÁRIA ACESA DE DIA,,"0,00%"
,TOTENS,FILIAL LESTE,TATUAPE,ELÉTRICA  LUMINÁRIA AUSENTE,,"0,00%"
,TOTENS,FILIAL LESTE,TATUAPE,ELÉTRICA  LUMINÁRIA DANIFICADA,,"0,00%"
,TOTENS,FILIAL LESTE,TATUAPE,ELÉTRICA  POSTE AUXILIAR SUPRIMIDO,,"0,00%"
,TOTENS,FILIAL LESTE,TATUAPE,ESTRUTURA ABRIGO  BANCO PICHADO,,"0,00%"
,TOTENS,FILIAL LESTE,TATUAPE,ESTRUTURA ABRIGO  BANCO QUEBRADO,,"0,00%"
,TOTENS,FILIAL LESTE,TATUAPE,ESTRUTURA ABRIGO  COLAGEM,3,"0,18%"
,TOTENS,FILIAL LESTE,TATUAPE,ESTRUTURA ABRIGO  DANIFICADA,,"0,00%"
,TOTENS,FILIAL LESTE,TATUAPE,ESTRUTURA ABRIGO  PINTURA RISCADA/DANIFICADA,,"0,00%"
,TOTENS,FILIAL LESTE,TATUAPE,ESTRUTURA ABRIGO  PICHAÇÃO,,"0,00%"
,TOTENS,FILIAL LESTE,TATUAPE,ESTRUTURA ABRIGO  SPIDER,,"0,00%"
,TOTENS,FILIAL LESTE,TATUAPE,ESTRUTURA ABRIGO  SUJO,,"0,00%"
,TOTENS,FILIAL LESTE,TATUAPE,ITINERARIO  AUSENTE,6,"0,36%"
,TOTENS,FILIAL LESTE,TATUAPE,ITINERARIO  DANIFICADO PARCIALMENTE,4,"0,24%"
,TOTENS,FILIAL LESTE,TATUAPE,ITINERARIO  PICTOGRAMA DANIFICADO,,"0,00%"
,TOTENS,FILIAL LESTE,TATUAPE,PAINEL  FERRUGEM,,"0,00%"
,TOTENS,FILIAL LESTE,TATUAPE,PAINEL  SUJO,,"0,00%"
,TOTENS,FILIAL LESTE,TATUAPE,PAINEL  ILUMINADO DE DIA,,"0,00%"
,TOTENS,FILIAL LESTE,TATUAPE,PAINEL  INEXISTENTE,,"0,00%"
,TOTENS,FILIAL LESTE,TATUAPE,PAINEL  VIDRO QUEBRADO,,"0,00%"
,TOTENS,FILIAL LESTE,TATUAPE,PISO  ENTORNO INADEQUADO,,"0,00%"
,TOTENS,FILIAL LESTE,TATUAPE,PISO  PODOTATIL AUSENTE,3,"0,18%"
,TOTENS,FILIAL LESTE,TATUAPE,TOTEM  COM COLAGEM,21,"1,27%"
,TOTENS,FILIAL LESTE,TATUAPE,PISO  PODOTATIL DANIFICADO,4,"0,24%"
,TOTENS,FILIAL LESTE,TATUAPE,PISO  SUJO,,"0,00%"
,TOTENS,FILIAL LESTE,TATUAPE,TOTEM  COM FERRUGEM,2,"0,12%"
,TOTENS,FILIAL LESTE,TATUAPE,TOTEM  INCLINADO/BASE DANIFICADA,,"0,00%"
,TOTENS,FILIAL LESTE,TATUAPE,TOTEM  INEXISTENTE/SUPRIMIDO,,"0,00%"
,TOTENS,FILIAL LESTE,TATUAPE,TOTEM  PICHAÇÃO,1,"0,06%"
,TOTENS,FILIAL LESTE,TATUAPE,TOTEM  RISCADO,,"0,00%"
,TOTENS,FILIAL LESTE,TATUAPE,TOTEM  RISCADO/DANIFICADO,,"0,00%"
,TOTENS,FILIAL LESTE,TATUAPE,VIDRO  QUEBRADO,,"0,00%"
,TOTENS,FILIAL LESTE,TATUAPE,VIDRO  ANTEPARO AUSENTE,,"0,00%"
,TOTENS,FILIAL LESTE,TATUAPE,VIDRO  PICHAÇÃO,,"0,00%"
,TOTENS,FILIAL LESTE,TATUAPE,VIDRO  RESINA,,"0,00%"
,TOTENS,FILIAL LESTE,TATUAPE,VIDRO  RISCADO,,"0,00%"
,TOTENS,FILIAL LESTE,TATUAPE,VIDROS  COLAGEM,,"0,00%"
,TOTENS,FILIAL LESTE,VILA FORMOSA,CAIXA DO PAINEL  DANIFICADA,,"0,00%"
,TOTENS,FILIAL LESTE,VILA FORMOSA,COBERTURA  DANIFICADA,,"0,00%"
,TOTENS,FILIAL LESTE,VILA FORMOSA,COBERTURA  SEM PLACAS,,"0,00%"
,TOTENS,FILIAL LESTE,VILA FORMOSA,COBERTURA  INFILTRAÇÃO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA FORMOSA,COBERTURA  VIDRO QUEBRADO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA FORMOSA,COBERTURA  SUJA,,"0,00%"
,TOTENS,FILIAL LESTE,VILA FORMOSA,ELÉTRICA  CAIXA ATERRAMENTO SEM TAMPA,,"0,00%"
,TOTENS,FILIAL LESTE,VILA FORMOSA,ELÉTRICA  CAIXA ENERGIA DANIFICADA,,"0,00%"
,TOTENS,FILIAL LESTE,VILA FORMOSA,ELÉTRICA  FIAÇÃO POSTE DESCONECTADA,,"0,00%"
,TOTENS,FILIAL LESTE,VILA FORMOSA,ELÉTRICA  FIAÇÃO EXPOSTA,,"0,00%"
,TOTENS,FILIAL LESTE,VILA FORMOSA,ELÉTRICA  LUMINÁRIA ACESA DE DIA,,"0,00%"
,TOTENS,FILIAL LESTE,VILA FORMOSA,ELÉTRICA  LUMINÁRIA AUSENTE,,"0,00%"
,TOTENS,FILIAL LESTE,VILA FORMOSA,ELÉTRICA  LUMINÁRIA DANIFICADA,,"0,00%"
,TOTENS,FILIAL LESTE,VILA FORMOSA,ELÉTRICA  POSTE AUXILIAR SUPRIMIDO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA FORMOSA,ESTRUTURA ABRIGO  BANCO PICHADO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA FORMOSA,ESTRUTURA ABRIGO  BANCO QUEBRADO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA FORMOSA,ESTRUTURA ABRIGO  COLAGEM,,"0,00%"
,TOTENS,FILIAL LESTE,VILA FORMOSA,ESTRUTURA ABRIGO  DANIFICADA,,"0,00%"
,TOTENS,FILIAL LESTE,VILA FORMOSA,ESTRUTURA ABRIGO  PINTURA RISCADA/DANIFICADA,,"0,00%"
,TOTENS,FILIAL LESTE,VILA FORMOSA,ESTRUTURA ABRIGO  PICHAÇÃO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA FORMOSA,ESTRUTURA ABRIGO  SPIDER,,"0,00%"
,TOTENS,FILIAL LESTE,VILA FORMOSA,ESTRUTURA ABRIGO  SUJO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA FORMOSA,ITINERARIO  AUSENTE,1,"0,06%"
,TOTENS,FILIAL LESTE,VILA FORMOSA,ITINERARIO  DANIFICADO PARCIALMENTE,5,"0,30%"
,TOTENS,FILIAL LESTE,VILA FORMOSA,ITINERARIO  PICTOGRAMA DANIFICADO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA FORMOSA,PAINEL  FERRUGEM,,"0,00%"
,TOTENS,FILIAL LESTE,VILA FORMOSA,PAINEL  SUJO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA FORMOSA,PAINEL  ILUMINADO DE DIA,,"0,00%"
,TOTENS,FILIAL LESTE,VILA FORMOSA,PAINEL  INEXISTENTE,,"0,00%"
,TOTENS,FILIAL LESTE,VILA FORMOSA,PAINEL  VIDRO QUEBRADO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA FORMOSA,PISO  ENTORNO INADEQUADO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA FORMOSA,PISO  PODOTATIL AUSENTE,,"0,00%"
,TOTENS,FILIAL LESTE,VILA FORMOSA,TOTEM  COM COLAGEM,4,"0,24%"
,TOTENS,FILIAL LESTE,VILA FORMOSA,PISO  PODOTATIL DANIFICADO,1,"0,06%"
,TOTENS,FILIAL LESTE,VILA FORMOSA,PISO  SUJO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA FORMOSA,TOTEM  COM FERRUGEM,,"0,00%"
,TOTENS,FILIAL LESTE,VILA FORMOSA,TOTEM  INCLINADO/BASE DANIFICADA,1,"0,06%"
,TOTENS,FILIAL LESTE,VILA FORMOSA,TOTEM  INEXISTENTE/SUPRIMIDO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA FORMOSA,TOTEM  PICHAÇÃO,2,"0,12%"
,TOTENS,FILIAL LESTE,VILA FORMOSA,TOTEM  RISCADO,2,"0,12%"
,TOTENS,FILIAL LESTE,VILA FORMOSA,TOTEM  RISCADO/DANIFICADO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA FORMOSA,VIDRO  QUEBRADO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA FORMOSA,VIDRO  ANTEPARO AUSENTE,,"0,00%"
,TOTENS,FILIAL LESTE,VILA FORMOSA,VIDRO  PICHAÇÃO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA FORMOSA,VIDRO  RESINA,,"0,00%"
,TOTENS,FILIAL LESTE,VILA FORMOSA,VIDRO  RISCADO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA FORMOSA,VIDROS  COLAGEM,,"0,00%"
,TOTENS,FILIAL LESTE,VILA MATILDE,CAIXA DO PAINEL  DANIFICADA,,"0,00%"
,TOTENS,FILIAL LESTE,VILA MATILDE,COBERTURA  DANIFICADA,,"0,00%"
,TOTENS,FILIAL LESTE,VILA MATILDE,COBERTURA  SEM PLACAS,,"0,00%"
,TOTENS,FILIAL LESTE,VILA MATILDE,COBERTURA  INFILTRAÇÃO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA MATILDE,COBERTURA  VIDRO QUEBRADO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA MATILDE,COBERTURA  SUJA,,"0,00%"
,TOTENS,FILIAL LESTE,VILA MATILDE,ELÉTRICA  CAIXA ATERRAMENTO SEM TAMPA,,"0,00%"
,TOTENS,FILIAL LESTE,VILA MATILDE,ELÉTRICA  CAIXA ENERGIA DANIFICADA,,"0,00%"
,TOTENS,FILIAL LESTE,VILA MATILDE,ELÉTRICA  FIAÇÃO POSTE DESCONECTADA,,"0,00%"
,TOTENS,FILIAL LESTE,VILA MATILDE,ELÉTRICA  FIAÇÃO EXPOSTA,,"0,00%"
,TOTENS,FILIAL LESTE,VILA MATILDE,ELÉTRICA  LUMINÁRIA ACESA DE DIA,,"0,00%"
,TOTENS,FILIAL LESTE,VILA MATILDE,ELÉTRICA  LUMINÁRIA AUSENTE,,"0,00%"
,TOTENS,FILIAL LESTE,VILA MATILDE,ELÉTRICA  LUMINÁRIA DANIFICADA,,"0,00%"
,TOTENS,FILIAL LESTE,VILA MATILDE,ELÉTRICA  POSTE AUXILIAR SUPRIMIDO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA MATILDE,ESTRUTURA ABRIGO  BANCO PICHADO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA MATILDE,ESTRUTURA ABRIGO  BANCO QUEBRADO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA MATILDE,ESTRUTURA ABRIGO  COLAGEM,,"0,00%"
,TOTENS,FILIAL LESTE,VILA MATILDE,ESTRUTURA ABRIGO  DANIFICADA,,"0,00%"
,TOTENS,FILIAL LESTE,VILA MATILDE,ESTRUTURA ABRIGO  PINTURA RISCADA/DANIFICADA,,"0,00%"
,TOTENS,FILIAL LESTE,VILA MATILDE,ESTRUTURA ABRIGO  PICHAÇÃO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA MATILDE,ESTRUTURA ABRIGO  SPIDER,,"0,00%"
,TOTENS,FILIAL LESTE,VILA MATILDE,ESTRUTURA ABRIGO  SUJO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA MATILDE,ITINERARIO  AUSENTE,,"0,00%"
,TOTENS,FILIAL LESTE,VILA MATILDE,ITINERARIO  DANIFICADO PARCIALMENTE,1,"0,06%"
,TOTENS,FILIAL LESTE,VILA MATILDE,ITINERARIO  PICTOGRAMA DANIFICADO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA MATILDE,PAINEL  FERRUGEM,,"0,00%"
,TOTENS,FILIAL LESTE,VILA MATILDE,PAINEL  SUJO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA MATILDE,PAINEL  ILUMINADO DE DIA,,"0,00%"
,TOTENS,FILIAL LESTE,VILA MATILDE,PAINEL  INEXISTENTE,,"0,00%"
,TOTENS,FILIAL LESTE,VILA MATILDE,PAINEL  VIDRO QUEBRADO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA MATILDE,PISO  ENTORNO INADEQUADO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA MATILDE,PISO  PODOTATIL AUSENTE,,"0,00%"
,TOTENS,FILIAL LESTE,VILA MATILDE,TOTEM  COM COLAGEM,2,"0,12%"
,TOTENS,FILIAL LESTE,VILA MATILDE,PISO  PODOTATIL DANIFICADO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA MATILDE,PISO  SUJO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA MATILDE,TOTEM  COM FERRUGEM,,"0,00%"
,TOTENS,FILIAL LESTE,VILA MATILDE,TOTEM  INCLINADO/BASE DANIFICADA,,"0,00%"
,TOTENS,FILIAL LESTE,VILA MATILDE,TOTEM  INEXISTENTE/SUPRIMIDO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA MATILDE,TOTEM  PICHAÇÃO,3,"0,18%"
,TOTENS,FILIAL LESTE,VILA MATILDE,TOTEM  RISCADO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA MATILDE,TOTEM  RISCADO/DANIFICADO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA MATILDE,VIDRO  QUEBRADO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA MATILDE,VIDRO  ANTEPARO AUSENTE,,"0,00%"
,TOTENS,FILIAL LESTE,VILA MATILDE,VIDRO  PICHAÇÃO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA MATILDE,VIDRO  RESINA,,"0,00%"
,TOTENS,FILIAL LESTE,VILA MATILDE,VIDRO  RISCADO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA MATILDE,VIDROS  COLAGEM,,"0,00%"
,TOTENS,FILIAL LESTE,VILA PRUDENTE,CAIXA DO PAINEL  DANIFICADA,,"0,00%"
,TOTENS,FILIAL LESTE,VILA PRUDENTE,COBERTURA  DANIFICADA,,"0,00%"
,TOTENS,FILIAL LESTE,VILA PRUDENTE,COBERTURA  SEM PLACAS,,"0,00%"
,TOTENS,FILIAL LESTE,VILA PRUDENTE,COBERTURA  INFILTRAÇÃO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA PRUDENTE,COBERTURA  VIDRO QUEBRADO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA PRUDENTE,COBERTURA  SUJA,,"0,00%"
,TOTENS,FILIAL LESTE,VILA PRUDENTE,ELÉTRICA  CAIXA ATERRAMENTO SEM TAMPA,,"0,00%"
,TOTENS,FILIAL LESTE,VILA PRUDENTE,ELÉTRICA  CAIXA ENERGIA DANIFICADA,,"0,00%"
,TOTENS,FILIAL LESTE,VILA PRUDENTE,ELÉTRICA  FIAÇÃO POSTE DESCONECTADA,,"0,00%"
,TOTENS,FILIAL LESTE,VILA PRUDENTE,ELÉTRICA  FIAÇÃO EXPOSTA,,"0,00%"
,TOTENS,FILIAL LESTE,VILA PRUDENTE,ELÉTRICA  LUMINÁRIA ACESA DE DIA,,"0,00%"
,TOTENS,FILIAL LESTE,VILA PRUDENTE,ELÉTRICA  LUMINÁRIA AUSENTE,,"0,00%"
,TOTENS,FILIAL LESTE,VILA PRUDENTE,ELÉTRICA  LUMINÁRIA DANIFICADA,,"0,00%"
,TOTENS,FILIAL LESTE,VILA PRUDENTE,ELÉTRICA  POSTE AUXILIAR SUPRIMIDO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA PRUDENTE,ESTRUTURA ABRIGO  BANCO PICHADO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA PRUDENTE,ESTRUTURA ABRIGO  BANCO QUEBRADO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA PRUDENTE,ESTRUTURA ABRIGO  COLAGEM,,"0,00%"
,TOTENS,FILIAL LESTE,VILA PRUDENTE,ESTRUTURA ABRIGO  DANIFICADA,,"0,00%"
,TOTENS,FILIAL LESTE,VILA PRUDENTE,ESTRUTURA ABRIGO  PINTURA RISCADA/DANIFICADA,,"0,00%"
,TOTENS,FILIAL LESTE,VILA PRUDENTE,ESTRUTURA ABRIGO  PICHAÇÃO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA PRUDENTE,ESTRUTURA ABRIGO  SPIDER,,"0,00%"
,TOTENS,FILIAL LESTE,VILA PRUDENTE,ESTRUTURA ABRIGO  SUJO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA PRUDENTE,ITINERARIO  AUSENTE,,"0,00%"
,TOTENS,FILIAL LESTE,VILA PRUDENTE,ITINERARIO  DANIFICADO PARCIALMENTE,,"0,00%"
,TOTENS,FILIAL LESTE,VILA PRUDENTE,ITINERARIO  PICTOGRAMA DANIFICADO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA PRUDENTE,PAINEL  FERRUGEM,,"0,00%"
,TOTENS,FILIAL LESTE,VILA PRUDENTE,PAINEL  SUJO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA PRUDENTE,PAINEL  ILUMINADO DE DIA,,"0,00%"
,TOTENS,FILIAL LESTE,VILA PRUDENTE,PAINEL  INEXISTENTE,,"0,00%"
,TOTENS,FILIAL LESTE,VILA PRUDENTE,PAINEL  VIDRO QUEBRADO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA PRUDENTE,PISO  ENTORNO INADEQUADO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA PRUDENTE,PISO  PODOTATIL AUSENTE,,"0,00%"
,TOTENS,FILIAL LESTE,VILA PRUDENTE,TOTEM  COM COLAGEM,,"0,00%"
,TOTENS,FILIAL LESTE,VILA PRUDENTE,PISO  PODOTATIL DANIFICADO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA PRUDENTE,PISO  SUJO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA PRUDENTE,TOTEM  COM FERRUGEM,,"0,00%"
,TOTENS,FILIAL LESTE,VILA PRUDENTE,TOTEM  INCLINADO/BASE DANIFICADA,,"0,00%"
,TOTENS,FILIAL LESTE,VILA PRUDENTE,TOTEM  INEXISTENTE/SUPRIMIDO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA PRUDENTE,TOTEM  PICHAÇÃO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA PRUDENTE,TOTEM  RISCADO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA PRUDENTE,TOTEM  RISCADO/DANIFICADO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA PRUDENTE,VIDRO  QUEBRADO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA PRUDENTE,VIDRO  ANTEPARO AUSENTE,,"0,00%"
,TOTENS,FILIAL LESTE,VILA PRUDENTE,VIDRO  PICHAÇÃO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA PRUDENTE,VIDRO  RESINA,,"0,00%"
,TOTENS,FILIAL LESTE,VILA PRUDENTE,VIDRO  RISCADO,,"0,00%"
,TOTENS,FILIAL LESTE,VILA PRUDENTE,VIDROS  COLAGEM,,"0,00%"
,TOTENS,FILIAL SUL,CURSINO,CAIXA DO PAINEL  DANIFICADA,,"0,00%"
,TOTENS,FILIAL SUL,CURSINO,COBERTURA  DANIFICADA,,"0,00%"
,TOTENS,FILIAL SUL,CURSINO,COBERTURA  SEM PLACAS,,"0,00%"
,TOTENS,FILIAL SUL,CURSINO,COBERTURA  INFILTRAÇÃO,,"0,00%"
,TOTENS,FILIAL SUL,CURSINO,COBERTURA  VIDRO QUEBRADO,,"0,00%"
,TOTENS,FILIAL SUL,CURSINO,COBERTURA  SUJA,,"0,00%"
,TOTENS,FILIAL SUL,CURSINO,ELÉTRICA  CAIXA ATERRAMENTO SEM TAMPA,,"0,00%"
,TOTENS,FILIAL SUL,CURSINO,ELÉTRICA  CAIXA ENERGIA DANIFICADA,,"0,00%"
,TOTENS,FILIAL SUL,CURSINO,ELÉTRICA  FIAÇÃO POSTE DESCONECTADA,,"0,00%"
,TOTENS,FILIAL SUL,CURSINO,ELÉTRICA  FIAÇÃO EXPOSTA,,"0,00%"
,TOTENS,FILIAL SUL,CURSINO,ELÉTRICA  LUMINÁRIA ACESA DE DIA,,"0,00%"
,TOTENS,FILIAL SUL,CURSINO,ELÉTRICA  LUMINÁRIA AUSENTE,,"0,00%"
,TOTENS,FILIAL SUL,CURSINO,ELÉTRICA  LUMINÁRIA DANIFICADA,,"0,00%"
,TOTENS,FILIAL SUL,CURSINO,ELÉTRICA  POSTE AUXILIAR SUPRIMIDO,,"0,00%"
,TOTENS,FILIAL SUL,CURSINO,ESTRUTURA ABRIGO  BANCO PICHADO,,"0,00%"
,TOTENS,FILIAL SUL,CURSINO,ESTRUTURA ABRIGO  BANCO QUEBRADO,,"0,00%"
,TOTENS,FILIAL SUL,CURSINO,ESTRUTURA ABRIGO  COLAGEM,,"0,00%"
,TOTENS,FILIAL SUL,CURSINO,ESTRUTURA ABRIGO  DANIFICADA,,"0,00%"
,TOTENS,FILIAL SUL,CURSINO,ESTRUTURA ABRIGO  PINTURA RISCADA/DANIFICADA,,"0,00%"
,TOTENS,FILIAL SUL,CURSINO,ESTRUTURA ABRIGO  PICHAÇÃO,,"0,00%"
,TOTENS,FILIAL SUL,CURSINO,ESTRUTURA ABRIGO  SPIDER,,"0,00%"
,TOTENS,FILIAL SUL,CURSINO,ESTRUTURA ABRIGO  SUJO,,"0,00%"
,TOTENS,FILIAL SUL,CURSINO,ITINERARIO  AUSENTE,12,"0,73%"
,TOTENS,FILIAL SUL,CURSINO,ITINERARIO  DANIFICADO PARCIALMENTE,1,"0,06%"
,TOTENS,FILIAL SUL,CURSINO,ITINERARIO  PICTOGRAMA DANIFICADO,2,"0,12%"
,TOTENS,FILIAL SUL,CURSINO,PAINEL  FERRUGEM,,"0,00%"
,TOTENS,FILIAL SUL,CURSINO,PAINEL  SUJO,,"0,00%"
,TOTENS,FILIAL SUL,CURSINO,PAINEL  ILUMINADO DE DIA,,"0,00%"
,TOTENS,FILIAL SUL,CURSINO,PAINEL  INEXISTENTE,,"0,00%"
,TOTENS,FILIAL SUL,CURSINO,PAINEL  VIDRO QUEBRADO,,"0,00%"
,TOTENS,FILIAL SUL,CURSINO,PISO  ENTORNO INADEQUADO,,"0,00%"
,TOTENS,FILIAL SUL,CURSINO,PISO  PODOTATIL AUSENTE,1,"0,06%"
,TOTENS,FILIAL SUL,CURSINO,TOTEM  COM COLAGEM,1,"0,06%"
,TOTENS,FILIAL SUL,CURSINO,PISO  PODOTATIL DANIFICADO,1,"0,06%"
,TOTENS,FILIAL SUL,CURSINO,PISO  SUJO,,"0,00%"
,TOTENS,FILIAL SUL,CURSINO,TOTEM  COM FERRUGEM,,"0,00%"
,TOTENS,FILIAL SUL,CURSINO,TOTEM  INCLINADO/BASE DANIFICADA,1,"0,06%"
,TOTENS,FILIAL SUL,CURSINO,TOTEM  INEXISTENTE/SUPRIMIDO,,"0,00%"
,TOTENS,FILIAL SUL,CURSINO,TOTEM  PICHAÇÃO,,"0,00%"
,TOTENS,FILIAL SUL,CURSINO,TOTEM  RISCADO,,"0,00%"
,TOTENS,FILIAL SUL,CURSINO,TOTEM  RISCADO/DANIFICADO,,"0,00%"
,TOTENS,FILIAL SUL,CURSINO,VIDRO  QUEBRADO,,"0,00%"
,TOTENS,FILIAL SUL,CURSINO,VIDRO  ANTEPARO AUSENTE,,"0,00%"
,TOTENS,FILIAL SUL,CURSINO,VIDRO  PICHAÇÃO,,"0,00%"
,TOTENS,FILIAL SUL,CURSINO,VIDRO  RESINA,,"0,00%"
,TOTENS,FILIAL SUL,CURSINO,VIDRO  RISCADO,,"0,00%"
,TOTENS,FILIAL SUL,CURSINO,VIDROS  COLAGEM,,"0,00%"
,TOTENS,FILIAL SUL,IPIRANGA,CAIXA DO PAINEL  DANIFICADA,,"0,00%"
,TOTENS,FILIAL SUL,IPIRANGA,COBERTURA  DANIFICADA,,"0,00%"
,TOTENS,FILIAL SUL,IPIRANGA,COBERTURA  SEM PLACAS,,"0,00%"
,TOTENS,FILIAL SUL,IPIRANGA,COBERTURA  INFILTRAÇÃO,,"0,00%"
,TOTENS,FILIAL SUL,IPIRANGA,COBERTURA  VIDRO QUEBRADO,,"0,00%"
,TOTENS,FILIAL SUL,IPIRANGA,COBERTURA  SUJA,,"0,00%"
,TOTENS,FILIAL SUL,IPIRANGA,ELÉTRICA  CAIXA ATERRAMENTO SEM TAMPA,,"0,00%"
,TOTENS,FILIAL SUL,IPIRANGA,ELÉTRICA  CAIXA ENERGIA DANIFICADA,,"0,00%"
,TOTENS,FILIAL SUL,IPIRANGA,ELÉTRICA  FIAÇÃO POSTE DESCONECTADA,,"0,00%"
,TOTENS,FILIAL SUL,IPIRANGA,ELÉTRICA  FIAÇÃO EXPOSTA,,"0,00%"
,TOTENS,FILIAL SUL,IPIRANGA,ELÉTRICA  LUMINÁRIA ACESA DE DIA,,"0,00%"
,TOTENS,FILIAL SUL,IPIRANGA,ELÉTRICA  LUMINÁRIA AUSENTE,,"0,00%"
,TOTENS,FILIAL SUL,IPIRANGA,ELÉTRICA  LUMINÁRIA DANIFICADA,,"0,00%"
,TOTENS,FILIAL SUL,IPIRANGA,ELÉTRICA  POSTE AUXILIAR SUPRIMIDO,,"0,00%"
,TOTENS,FILIAL SUL,IPIRANGA,ESTRUTURA ABRIGO  BANCO PICHADO,,"0,00%"
,TOTENS,FILIAL SUL,IPIRANGA,ESTRUTURA ABRIGO  BANCO QUEBRADO,,"0,00%"
,TOTENS,FILIAL SUL,IPIRANGA,ESTRUTURA ABRIGO  COLAGEM,,"0,00%"
,TOTENS,FILIAL SUL,IPIRANGA,ESTRUTURA ABRIGO  DANIFICADA,,"0,00%"
,TOTENS,FILIAL SUL,IPIRANGA,ESTRUTURA ABRIGO  PINTURA RISCADA/DANIFICADA,,"0,00%"
,TOTENS,FILIAL SUL,IPIRANGA,ESTRUTURA ABRIGO  PICHAÇÃO,,"0,00%"
