FILIAL,DATA,SEMANA,ORIGEM,COD. ELERO,PRIMARY KEY,CODIGO SPTRANS,EQUIPAMENTO,OCORRÊNCIA,STATUS,CONCLUIDO,PENDENTE,PORCENTAGEM ATENDIMENTO,DATA DE RESPOSTA,SLA,EQUIP - RESUMO,INDICE,DIAS EM ABERTO
MATRIZ,29/05/2025,22,COP,A04734,130001508,130001508,MINIMALISTA LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,09/06/2025,,ABRIGO,1467,
LESTE,29/05/2025,22,COP,T18910,VERIFICAR,3609170,TOTEM,ABALROADO,CONCLUIDO,1,0,100%,09/06/2025,,TOTEM,1468,
MATRIZ,29/05/2025,22,SAC,A00422,4814566,4814566,CAOS ESTRUTURADO,ILUMINAÇÃO,CONCLUIDO,1,0,100%,10/06/2025,,ABRIGO,1469,
SUL,29/05/2025,22,SAC,T04425,370010237,370010237,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,06/06/2025,,TOTEM,1470,
MATRIZ,29/05/2025,22,SAC,CRIAR CODIGO,VERIFICAR,9412712,TOTEM,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,24/06/2025,,TOTEM,1471,
MATRIZ,29/05/2025,22,SAC,A05062,940004144,940004144,MINIMALISTA LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,09/06/2025,,ABRIGO,1472,
MATRIZ,29/05/2025,22,SAC,T02208,940003800,940003800,TOTEM,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,09/06/2025,,TOTEM,1473,
MATRIZ,29/05/2025,22,SAC,T13135,940004142,940004142,TOTEM,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,09/06/2025,,TOTEM,1474,
MATRIZ,29/05/2025,22,COP,T02198,VERIFICAR,130001507,TOTEM,SUPRIMIDO,CONCLUIDO,1,0,100%,09/06/2025,,TOTEM,1475,
SUL,29/05/2025,22,SAC,A04364,VERIFICAR,590013868,MINIMALISTA LEVE,INFILTRAÇÃO,CONCLUIDO,1,0,100%,06/06/2025,,ABRIGO,1476,
SUL,29/05/2025,22,SAC,A04363,VERIFICAR,5901671,MINIMALISTA LEVE,INFILTRAÇÃO,CONCLUIDO,1,0,100%,10/06/2025,,ABRIGO,1477,
SUL,29/05/2025,22,COP,T07139,VERIFICAR,3014805,TOTEM,SUPRIMIDO,CONCLUIDO,1,0,100%,25/06/2025,,TOTEM,1478,
MATRIZ,29/05/2025,22,SAC,T12324,940003769,940003769,TOTEM,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,26/06/2025,,TOTEM,1479,
SUL,30/05/2025,22,SAC,T01167,690006902,690006902,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,06/06/2025,,TOTEM,1480,
SUL,30/05/2025,22,SAC,A01229,790015062-1,790015062,CAOS LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,06/06/2025,,ABRIGO,1481,
LESTE,30/05/2025,22,SAC,A05540,250005954,250005954,BRUTALISTA LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,11/06/2025,,ABRIGO,1482,
LESTE,30/05/2025,22,SAC,A05512,250005799-1,250005799,BRUTALISTA LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,11/06/2025,,ABRIGO,1483,
LESTE,30/05/2025,22,SAC,A05538,2515403,2515403,BRUTALISTA LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,11/06/2025,,ABRIGO,1484,
SUL,30/05/2025,22,SAC,A08552,6905432,6905432,CAOS LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,06/06/2025,,ABRIGO,1485,
LESTE,30/05/2025,22,SAC,A01802,80014580-1,80014580,CAOS LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,09/06/2025,,ABRIGO,1486,
LESTE,30/05/2025,22,SAC,CRIAR CODIGO,VERIFICAR,7010795,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,09/06/2025,,TOTEM,1487,
LESTE,31/05/2025,22,COP,A02606,600012376,600012376,CAOS LEVE,VIDRO EM GERAL,CONCLUIDO,1,0,100%,06/06/2025,,ABRIGO,1488,
LESTE,31/05/2025,22,COP,A05419,2009270-1,2009270,MINIMALISTA LEVE,VIDRO EM GERAL,CONCLUIDO,1,0,100%,10/06/2025,,ABRIGO,1489,
MATRIZ,31/05/2025,22,COP,A08560,30003026,30003026,BRUTALISTA LEVE,ABALROADO,CONCLUIDO,1,0,100%,09/06/2025,,ABRIGO,1490,
MATRIZ,02/06/2025,23,COP,T05605,VERIFICAR,1313298,TOTEM,ABALROADO,CONCLUIDO,1,0,100%,09/06/2025,,TOTEM,1491,
MATRIZ,02/06/2025,23,COP,A00112,60012951-1,60012951,CAOS LEVE,VIDRO EM GERAL,CONCLUIDO,1,0,100%,18/06/2025,,ABRIGO,1492,
LESTE,02/06/2025,23,COP,A08681,40012337,40012337,MINIMALISTA LEVE,VIDRO EM GERAL,CONCLUIDO,1,0,100%,11/06/2025,,ABRIGO,1493,
MATRIZ,02/06/2025,23,COP,T06950,290000437,290000437,TOTEM,TOTEM DANIFICADO,CONCLUIDO,1,0,100%,09/05/2025,,TOTEM,1494,
SUL,02/06/2025,23,SAC,T10561,720011916,720011916,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,09/06/2025,,TOTEM,1495,
SUL,02/06/2025,23,SAC,T10277,690006971,690006971,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,06/06/2025,,TOTEM,1496,
LESTE,02/06/2025,23,SAC,A08045,460008181,460008181,MINIMALISTA LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,09/05/2025,,ABRIGO,1497,
SUL,02/06/2025,23,SAC,T10518,7206892,7206892,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,09/06/2025,,TOTEM,1498,
SUL,02/06/2025,23,SAC,T10527,720011709,720011709,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,09/06/2025,,TOTEM,1499,
LESTE,02/06/2025,23,SAC,A02555,80014568,80014568,BRUTALISTA,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,09/06/2025,,ABRIGO,1500,
0,02/06/2025,23,SAC,A03000,630015015,630015015,CORBUCCI,PAINEL ITINERÁRIO,CONCLUIDO,1,0,100%,02/06/2025,,ABRIGO,1501,
SUL,02/06/2025,23,SAC,T12691,VERIFICAR,220013706,TOTEM,ABALROADO,CONCLUIDO,1,0,100%,06/06/2025,,TOTEM,1502,
LESTE,02/06/2025,23,SAC,A05764,3214509,3214509,BRUTALISTA LEVE,COBERTURA DANIFICADA,CONCLUIDO,1,0,100%,09/06/2025,,ABRIGO,1503,
LESTE,02/06/2025,23,SAC,A08681,40012337,40012337,MINIMALISTA LEVE,VIDRO EM GERAL,CONCLUIDO,1,0,100%,11/06/2025,,ABRIGO,1504,
SUL,02/06/2025,23,SAC,T11639,850011246,850011246,TOTEM,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,09/06/2025,,TOTEM,1505,
MATRIZ,02/06/2025,23,SAC,A08312,410003539,410003539,MINIMALISTA LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,09/06/2025,,ABRIGO,1506,
SUL,02/06/2025,23,SAC,T11635,850011242,850011242,TOTEM,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,09/06/2025,,TOTEM,1507,
SUL,02/06/2025,23,SAC,T11641,850011248,850011248,TOTEM,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,09/06/2025,,TOTEM,1508,
LESTE,02/06/2025,23,SAC,A01743,700013949,700013949,CAOS ESTRUTURADO,ILUMINAÇÃO,CONCLUIDO,1,0,100%,09/06/2025,,ABRIGO,1509,
LESTE,02/06/2025,23,SAC,A02740,820012014,820012014,CAOS LEVE,VIDRO EM GERAL,CONCLUIDO,1,0,100%,05/06/2025,,ABRIGO,1510,
SUL,02/06/2025,23,SAC,A08390,330016301,330016301,CAOS LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,06/05/2025,,ABRIGO,1511,
SUL,02/06/2025,23,MUCE,A03564,190013612,190013612,BRUTALISTA LEVE,ADESIVO,CONCLUIDO,1,0,100%,03/06/2025,,ABRIGO,1512,
0,03/06/2025,23,SAC,CRIAR CODIGO,VERIFICAR,0,TOTEM ANTIGO,SUBSTITUIÇÃO DE EQUIPAMENTO,CONCLUIDO,1,0,100%,02/07/2025,,ABRIGO,1513,
LESTE,03/06/2025,23,SAC,A06401,750012126,750012126,BRUTALISTA LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,03/07/2025,,ABRIGO,1514,
SUL,03/06/2025,23,COP,A03817,VERIFICAR,300009899,BRUTALISTA LEVE,ABRIGO DANIFICADO,CONCLUIDO,1,0,100%,26/06/2025,,ABRIGO,1515,
LESTE,03/06/2025,23,SAC,A07694,540014152-1,540014152,CAOS LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,09/06/2025,,ABRIGO,1516,
LESTE,03/06/2025,23,SAC,A07808,540014153-1,540014153,CAOS LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,09/06/2025,,ABRIGO,1517,
LESTE,03/06/2025,23,SAC,A00091,540014150-1,540014150,CAOS LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,09/06/2025,,ABRIGO,1518,
LESTE,03/06/2025,23,SAC,A00110,540014151-1,540014151,CAOS LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,09/06/2025,,ABRIGO,1519,
LESTE,03/06/2025,23,OUVIDORIA,A01956,700016621-1,700016621,CAOS LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,04/06/2025,,ABRIGO,1520,
LESTE,03/06/2025,23,OUVIDORIA,A01950,700016622-1,700016622,CAOS LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,04/06/2025,,ABRIGO,1521,
LESTE,04/06/2025,23,COP,A06684,3609027,3609027,MINIMALISTA LEVE,VIDRO EM GERAL,CONCLUIDO,1,0,100%,14/07/2025,,ABRIGO,1522,
SUL,04/06/2025,23,COP,T01117,VERIFICAR,1903490,TOTEM,ABALROADO,CONCLUIDO,1,0,100%,11/06/2025,,TOTEM,1523,
SUL,04/06/2025,23,COP,T19180,VERIFICAR,190013442,TOTEM,SUPRIMIDO,CONCLUIDO,1,0,100%,09/06/2025,,TOTEM,1524,
LESTE,04/06/2025,23,COP,A07585,70016565,70016565,CAOS LEVE,VIDRO EM GERAL,CONCLUIDO,1,0,100%,05/06/2025,,ABRIGO,1525,
SUL,04/06/2025,23,SAC,A08001,560009031,560009031,BRUTALISTA LEVE,VIDRO EM GERAL,CONCLUIDO,1,0,100%,05/06/2025,,ABRIGO,1526,
SUL,04/06/2025,23,SAC,T01069,690006903,690006903,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,06/06/2025,,TOTEM,1527,
0,04/06/2025,23,SAC,CRIAR CODIGO,VERIFICAR,4312132,TOTEM ANTIGO,SUBSTITUIÇÃO DE EQUIPAMENTO,CONCLUIDO,1,0,100%,04/07/2025,,ABRIGO,1528,
SUL,04/06/2025,23,SAC,A01540,790016965,790016965,CAOS ESTRUTURADO,ILUMINAÇÃO,CONCLUIDO,1,0,100%,06/06/2025,,ABRIGO,1529,
LESTE,04/06/2025,23,COP,T19310,VERIFICAR,3515355,TOTEM,ABALROADO,CONCLUIDO,1,0,100%,24/06/2025,,TOTEM,1530,
0,05/06/2025,23,SAC,A01722,VERIFICAR,70016754,CAOS ESTRUTURADO,REMANEJAMENTO,CONCLUIDO,1,0,100%,01/07/2025,,ABRIGO,1531,
MATRIZ,05/06/2025,23,SAC,A04839,640000429,640000429,CAOS LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,01/07/2025,,ABRIGO,1532,
LESTE,05/06/2025,23,COP,A06397,750006478-1,750006478,MINIMALISTA LEVE,VIDRO EM GERAL,CONCLUIDO,1,0,100%,12/06/2025,,ABRIGO,1533,
MATRIZ,05/06/2025,23,SAC,A00184,60012892-1,60012892,CAOS LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,12/06/2025,,ABRIGO,1534,
LESTE,05/06/2025,23,COP,A02012,100014322-1,100014322,CAOS LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,16/06/2025,,ABRIGO,1535,
SUL,05/06/2025,23,SAC,T10346,690011051,690011051,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,12/06/2025,,TOTEM,1536,
SUL,05/06/2025,23,SAC,T17103,6905496,6905496,TOTEM,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,12/06/2025,,TOTEM,1537,
LESTE,05/06/2025,23,SAC,A07170,9505609-1,9505609,MINIMALISTA LEVE,VIDRO EM GERAL,CONCLUIDO,1,0,100%,06/06/2025,,ABRIGO,1538,
LESTE,05/06/2025,23,SAC,A07172,9505636-1,9505636,MINIMALISTA LEVE,VIDRO EM GERAL,CONCLUIDO,1,0,100%,06/06/2025,,ABRIGO,1539,
LESTE,05/06/2025,23,COP,A05346,180005285,180005285,MINIMALISTA LEVE,VIDRO EM GERAL,CONCLUIDO,1,0,100%,06/06/2025,,ABRIGO,1540,
MATRIZ,05/06/2025,23,SAC,T05533,110001074,110001074,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,12/06/2025,,TOTEM,1541,
LESTE,06/06/2025,23,COP,T17038,VERIFICAR,509085,TOTEM,ABALROADO,CONCLUIDO,1,0,100%,12/06/2025,,TOTEM,1542,
LESTE,06/06/2025,23,COP,A08003,320007120,320007120,BRUTALISTA LEVE,VIDRO EM GERAL,CONCLUIDO,1,0,100%,17/06/2025,,ABRIGO,1543,
SUL,06/06/2025,23,COP,T01470,VERIFICAR,8506709,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,11/06/2025,,TOTEM,1544,
SUL,06/06/2025,23,COP,T01469,8503345,8503345,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,23/06/2025,,TOTEM,1545,
MATRIZ,06/06/2025,23,SAC,A00180,614455-1,614455,CAOS LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,12/06/2025,,ABRIGO,1546,
SUL,06/06/2025,23,SAC,A06738,690006951,690006951,CAOS LEVE,ADESIVO,CONCLUIDO,1,0,100%,13/06/2025,,ABRIGO,1547,
MATRIZ,06/06/2025,23,SAC,T12394,940004140,940004140,TOTEM,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,12/06/2025,,TOTEM,1548,
0,06/06/2025,23,SAC,T13135,940004142,940004142,TOTEM,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,09/06/2025,,TOTEM,1549,
MATRIZ,06/06/2025,23,SAC,T11537,840004158,840004158,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,18/06/2025,,TOTEM,1550,
SUL,06/06/2025,23,COP,T15167,VERIFICAR,170011271,TOTEM,ABALROADO,CONCLUIDO,1,0,100%,12/06/2025,,TOTEM,1551,
MATRIZ,06/06/2025,23,SAC,T13109,4814506,4814506,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,12/06/2025,,TOTEM,1552,
MATRIZ,06/06/2025,23,SAC,A08576,500005018,500005018,CAOS LEVE,INFILTRAÇÃO,CONCLUIDO,1,0,100%,12/06/2025,,ABRIGO,1553,
LESTE,08/06/2025,24,COP,A05897,890004547,890004547,MINIMALISTA LEVE,VIDRO EM GERAL,CONCLUIDO,1,0,100%,12/06/2025,,ABRIGO,1554,
LESTE,08/06/2025,24,COP,CRIAR CODIGO,VERIFICAR,180005281,TOTEM,VIDRO EM GERAL,CONCLUIDO,1,0,100%,12/06/2025,,TOTEM,1555,
LESTE,09/06/2025,24,SAC,A06362,780005510,780005510,BRUTALISTA LEVE,VIDRO EM GERAL,CONCLUIDO,1,0,100%,12/06/2025,,ABRIGO,1556,
SUL,09/06/2025,24,COP,T01471,VERIFICAR,850011310,CAOS LEVE,VIDRO EM GERAL,CONCLUIDO,1,0,100%,10/06/2025,,ABRIGO,1557,
SUL,09/06/2025,24,SAC,A07135,300009880,300009880,BRUTALISTA LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,12/06/2025,,ABRIGO,1558,
SUL,09/06/2025,24,SAC,A03892,300009881,300009881,BRUTALISTA LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,12/06/2025,,ABRIGO,1559,
MATRIZ,09/06/2025,24,SAC,A04739,VERIFICAR,1313502,MINIMALISTA LEVE,ABALROADO,CONCLUIDO,1,0,100%,08/07/2025,,ABRIGO,1560,
LESTE,09/06/2025,24,SAC,A07795,780006807,780006807,MINIMALISTA LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,12/06/2025,,ABRIGO,1561,
LESTE,09/06/2025,24,SAC,A08618,2409254,2409254,CAOS LEVE,ADESIVO,CONCLUIDO,1,0,100%,12/06/2025,,ABRIGO,1562,
LESTE,09/06/2025,24,SAC,A04668,670016424,670016424,MINIMALISTA LEVE,ADESIVO,CONCLUIDO,1,0,100%,16/06/2025,,ABRIGO,1563,
LESTE,09/06/2025,24,SAC,A04667,670016425,670016425,MINIMALISTA LEVE,ADESIVO,CONCLUIDO,1,0,100%,16/06/2025,,ABRIGO,1564,
LESTE,09/06/2025,24,SAC,A01797,540014576,540014576,CAOS LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,08/07/2025,,ABRIGO,1565,
LESTE,09/06/2025,24,SAC,A02733,820008852,820008852,CAOS LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,12/06/2025,,ABRIGO,1566,
MATRIZ,09/06/2025,24,SAC,A00054,900015898-1,900015898,CAOS LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,12/06/2025,,ABRIGO,1567,
LESTE,09/06/2025,24,SAC,A05353,180005274,180005274,BRUTALISTA LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,12/06/2025,,ABRIGO,1568,
MATRIZ,09/06/2025,24,COP,A00592,3407199,3407199,CAOS LEVE,ADESIVO,CONCLUIDO,1,0,100%,12/06/2025,,ABRIGO,1569,
SUL,09/06/2025,24,SAC,A03815,300009365,300009365,BRUTALISTA LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,12/06/2025,,ABRIGO,1570,
SUL,09/06/2025,24,COP,A04531,790016351,790016351,CAOS LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,12/06/2025,,ABRIGO,1571,
MATRIZ,10/06/2025,24,COP,T09963,640000419,640000419,TOTEM,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,23/06/2025,,TOTEM,1572,
LESTE,10/06/2025,24,COP,T02834,VERIFICAR,760012065,TOTEM,ABALROADO,CONCLUIDO,1,0,100%,24/06/2025,,TOTEM,1573,
SUL,10/06/2025,24,SAC,A01448,160008000,160008000,CAOS ESTRUTURADO,COBERTURA DANIFICADA,CONCLUIDO,1,0,100%,11/06/2025,,ABRIGO,1574,
MATRIZ,10/06/2025,24,COP,A04741,130001530,130001530,MINIMALISTA LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,23/06/2025,,ABRIGO,1575,
MATRIZ,10/06/2025,24,COP,A07720,410003259,410003259,MINIMALISTA LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,12/06/2025,,ABRIGO,1576,
MATRIZ,10/06/2025,24,COP,T17358,VERIFICAR,4114581,TOTEM,ABALROADO,CONCLUIDO,1,0,100%,12/06/2025,,TOTEM,1577,
MATRIZ,10/06/2025,24,COP,A04948,510001683,510001683,BRUTALISTA LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,23/06/2025,,ABRIGO,1578,
MATRIZ,10/06/2025,24,LIDIA,T18932,6311409,6311409,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,18/06/2025,,TOTEM,1579,
MATRIZ,10/06/2025,24,LIDIA,T15667,610016738,610016738,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,18/06/2025,,TOTEM,1580,
MATRIZ,11/06/2025,24,COP,T00254,VERIFICAR,680017152,TOTEM,ABALROADO,CONCLUIDO,1,0,100%,18/06/2025,,TOTEM,1581,
SUL,11/06/2025,24,SAC,T06299,VERIFICAR,220013802,TOTEM,ABALROADO,CONCLUIDO,1,0,100%,20/06/2025,,TOTEM,1582,
LESTE,11/06/2025,24,COP,T17902,740006632,740006632,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,23/06/2025,,TOTEM,1583,
SUL,11/06/2025,24,SAC,A04533,790016966,790016966,CAOS LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,20/06/2025,,ABRIGO,1584,
LESTE,11/06/2025,24,SAC,T00519,800012681,800012681,TOTEM,TOTEM DANIFICADO,CONCLUIDO,1,0,100%,23/06/2025,,TOTEM,1585,
LESTE,11/06/2025,24,SAC,T02745,460008216,460008216,TOTEM,PISO PODOTÁTIL AUSENTE OU DANIFICADO,CONCLUIDO,1,0,100%,07/07/2025,,TOTEM,1586,
SUL,12/06/2025,24,SAC,A07499,6905451,6905451,CAOS LEVE,TOTEM DANIFICADO,CONCLUIDO,1,0,100%,20/06/2025,,ABRIGO,1587,
LESTE,12/06/2025,24,SAC,A05769,2515517,2515517,BRUTALISTA LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,02/07/2025,,ABRIGO,1588,
MATRIZ,12/06/2025,24,SAC,A07114,340015491-1,340015491,CAOS LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,18/06/2025,,ABRIGO,1589,
SUL,12/06/2025,24,SAC,A08303,220007843-1,220007843,MINIMALISTA LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,20/06/2025,,ABRIGO,1590,
LESTE,12/06/2025,24,SAC,A05778,2515392,2515392,BRUTALISTA LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,23/06/2025,,ABRIGO,1591,
LESTE,12/06/2025,24,SAC,A05771,250012255,250012255,BRUTALISTA LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,23/06/2025,,ABRIGO,1592,
SUL,12/06/2025,24,SAC,A07109,720015608,720015608,CAOS LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,20/06/2025,,ABRIGO,1593,
MATRIZ,12/06/2025,24,SAC,A02390,840000585,840000585,CAOS LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,18/06/2025,,ABRIGO,1594,
LESTE,13/06/2025,24,CARLOS,CRIAR CODIGO,VERIFICAR,700006085,TOTEM,SUPRIMIDO,CONCLUIDO,1,0,100%,25/06/2025,,TOTEM,1595,
SUL,13/06/2025,24,COP,A00915,330016292,330016292,CAOS LEVE,VIDRO EM GERAL,CONCLUIDO,1,0,100%,20/06/2025,,ABRIGO,1596,
MATRIZ,13/06/2025,24,COP,T17324,VERIFICAR,510001610,TOTEM,ABALROADO,CONCLUIDO,1,0,100%,17/06/2025,,TOTEM,1597,
SUL,13/06/2025,24,SAC,A03892,300009881,300009881,BRUTALISTA LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,23/06/2025,,ABRIGO,1598,
SUL,13/06/2025,24,SAC,A07135,300009880,300009880,BRUTALISTA LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,23/06/2025,,ABRIGO,1599,
LESTE,13/06/2025,24,SAC,T19108,1814699,1814699,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,23/06/2025,,TOTEM,1600,
SUL,13/06/2025,24,SAC,A01567,790016971,790016971,CAOS LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,20/06/2025,,ABRIGO,1601,
SUL,13/06/2025,24,SAC,A01561,270016978,270016978,CAOS ESTRUTURADO,ILUMINAÇÃO,CONCLUIDO,1,0,100%,20/06/2025,,ABRIGO,1602,
SUL,13/06/2025,24,LIDIA,A01394,7206863-1,7206863,CAOS LEVE,ADESIVO,CONCLUIDO,1,0,100%,20/06/2025,,ABRIGO,1603,
SUL,13/06/2025,24,LIDIA,A01592,920015056,920015056,CAOS ESTRUTURADO,ADESIVO,CONCLUIDO,1,0,100%,20/06/2025,,ABRIGO,1604,
LESTE,13/06/2025,24,CARLOS,A07915,700016624,700016624,CAOS LEVE,ADESIVO,CONCLUIDO,1,0,100%,23/06/2025,,ABRIGO,1605,
LESTE,13/06/2025,24,CARLOS,T19258,700016865,700016865,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,23/06/2025,,TOTEM,1606,
MATRIZ,13/06/2025,24,CARLOS,T10393,700016792,700016792,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,18/06/2025,,TOTEM,1607,
LESTE,13/06/2025,24,CARLOS,CRIAR CODIGO,VERIFICAR,7014417,TOTEM,SUPRIMIDO,CONCLUIDO,1,0,100%,25/06/2025,,TOTEM,1608,
LESTE,13/06/2025,24,CARLOS,T10367,700006086,700006086,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,23/06/2025,,TOTEM,1609,
LESTE,13/06/2025,24,CARLOS,T19256,7014416,7014416,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,23/06/2025,,TOTEM,1610,
SUL,14/06/2025,24,COP,T08351,VERIFICAR,420013268,TOTEM,ABALROADO,CONCLUIDO,1,0,100%,20/06/2025,,TOTEM,1611,
MATRIZ,15/06/2025,25,COP,T04525,5506987,5506987,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,18/06/2025,,TOTEM,1612,
MATRIZ,15/06/2025,25,COP,T06927,290001229,290001229,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,23/06/2025,,TOTEM,1613,
MATRIZ,15/06/2025,25,COP,T09657,610016746,610016746,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,18/06/2025,,TOTEM,1614,
SUL,16/06/2025,25,SAC,A00915,330016292,330016292,CAOS LEVE,VIDRO EM GERAL,CONCLUIDO,1,0,100%,20/06/2025,,ABRIGO,1615,
LESTE,16/06/2025,25,SAC,A02000,700016627,700016627,CAOS ESTRUTURADO,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,23/06/2025,,ABRIGO,1616,
LESTE,16/06/2025,25,SAC,A05825,470002498,470002498,BRUTALISTA LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,26/06/2025,,ABRIGO,1617,
LESTE,16/06/2025,25,SAC,A02194,700016473-1,700016473,CAOS LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,02/07/2025,,ABRIGO,1618,
MATRIZ,16/06/2025,25,SAC,A02996,670016557,670016557,CORBUCCI,ILUMINAÇÃO,CONCLUIDO,1,0,100%,27/06/2025,,ABRIGO,1619,
LESTE,16/06/2025,25,SAC,A00189,700013959,700013959,CAOS LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,23/06/2025,,ABRIGO,1620,
MATRIZ,16/06/2025,25,SAC,A02964,260016855,260016855,CORBUCCI,ILUMINAÇÃO,CONCLUIDO,1,0,100%,18/06/2025,,ABRIGO,1621,
LESTE,16/06/2025,25,OUVIDORIA,A01874,490016414-1,490016414,CAOS LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,17/06/2025,,ABRIGO,1622,
LESTE,16/06/2025,25,OUVIDORIA,A01864,490016449-1,490016449,CAOS LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,17/06/2025,,ABRIGO,1623,
LESTE,17/06/2025,25,COP,A04683,8010156,8010156,MINIMALISTA LEVE,ADESIVO,CONCLUIDO,1,0,100%,23/06/2025,,ABRIGO,1624,
