OFS,ELT,N ELETRO,REGIÃO,BAIRRO,ENDEREÇO,EQUIPAMENTO,LATITUDE,LONGITUDE,FILIAL,OCORRÊNCIAS,TIPO DE OCORRÊNCIAS,MANUTENÇÃO,STATUS,%
970147,20184215,T12113,SUL,VILA MARIANA,"RUA SANTA CRUZ, 669",TOTEM MARROM,-23.597.128,-46.630.093,FILIAL SUL,Piso,Podotatil Danificado,Corretiva,1,0%
970156,20184221,A07430,SUL,VILA MARIANA,"RUA SANTA CRUZ, 1021",CAOS LEVE,-23.597.566,-46.626.502,FILIAL SUL,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
970164,20184229,T12116,SUL,VILA MARIANA,"RUA SANTA CRUZ, 1092",TOTEM MARROM,-23.597.742,-46.626.005,FILIAL SUL,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
971602,20185426,T01759,SUL,VILA MARIANA,"RUA PERO CORREIA, 368",TOTEM MARROM,-23.584.545,-46.623.921,FILIAL SUL,Piso,Entorno Inadequado,Corretiva,1,0%
971602,20185426,T01759,SUL,VILA MARIANA,"RUA PERO CORREIA, 368",TOTEM MARROM,-23.584.545,-46.623.921,FILIAL SUL,Piso,Podotatil Danificado,Corretiva,1,0%
971612,20185429,T01238,SUL,VILA MARIANA,"RUA PERO CORREIA, 534",TOTEM MARROM,-23.585.118,-46.622.964,FILIAL SUL,Piso,Entorno Inadequado,Corretiva,1,0%
971615,20185432,T01206,SUL,VILA MARIANA,"RUA PERO CORREIA, 796",TOTEM MARROM,-23.584.648,-46.621.696,FILIAL SUL,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
971620,20185438,T00942,SUL,VILA MARIANA,"RUA PERO CORREIA, 1002",TOTEM MARROM,-23.585.233,-46.619.754,FILIAL SUL,Piso,Podotatil Danificado,Corretiva,1,0%
971625,20185442,T01209,SUL,VILA MARIANA,"RUA PERO CORREIA, 1069",TOTEM MARROM,-23.585.153,-46.619.166,FILIAL SUL,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
971633,20185446,T01205,SUL,VILA MARIANA,"RUA PERO CORREIA, 779",TOTEM MARROM,-23.584.455,-46.621.748,FILIAL SUL,Piso,Entorno Inadequado,Corretiva,1,0%
971637,20185448,T01207,SUL,VILA MARIANA,"RUA PERO CORREIA, 627",TOTEM MARROM,-23.584.844,-46.622.688,FILIAL SUL,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
971644,20185452,T01208,SUL,VILA MARIANA,"RUA PERO CORREIA, 311",TOTEM MARROM,-23.584.466,-46.624.642,FILIAL SUL,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
971657,20185461,T12066,SUL,VILA MARIANA,"RUA COLONIA DA GLORIA, 372",TOTEM MARROM,-23.585.423,-46.626.996,FILIAL SUL,Itinerario,Ausente,Preventiva,1,0%
971657,20185461,T12066,SUL,VILA MARIANA,"RUA COLONIA DA GLORIA, 372",TOTEM MARROM,-23.585.423,-46.626.996,FILIAL SUL,Piso,Podotatil Danificado,Corretiva,1,0%
971662,20185465,T12067,SUL,VILA MARIANA,"RUA COLONIA DA GLORIA, 254",TOTEM MARROM,-23.584.266,-4.662.653,FILIAL SUL,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
971668,20185469,A00747,SUL,VILA MARIANA,"AVENIDA LINS DE VASCONCELOS, OP 2044",CAOS ESTRUTURADO,-23.581.171,-46.625.168,FILIAL SUL,Piso,Podotatil Danificado,Corretiva,1,0%
971672,20185472,T15844,SUL,VILA MARIANA,"RUA CORONEL DIOGO, 364",TOTEM MARROM,-23.578.318,-46.624.258,FILIAL SUL,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
971674,20185475,T00943,SUL,VILA MARIANA,"RUA CORONEL DIOGO, 584",TOTEM MARROM,-23.578.253,-46.622.162,FILIAL SUL,Piso,Podotatil Danificado,Corretiva,1,0%
971678,20185479,T12061,SUL,VILA MARIANA,"RUA CORONEL DIOGO, 762",TOTEM MARROM,-23.578.256,-46.620.424,FILIAL SUL,Piso,Entorno Inadequado,Corretiva,1,0%
971682,20185481,T01736,SUL,VILA MARIANA,"RUA CORONEL DIOGO, 962",TOTEM MARROM,-23.578.656,-46.618.724,FILIAL SUL,Piso,Entorno Inadequado,Corretiva,1,0%
971682,20185481,T01736,SUL,VILA MARIANA,"RUA CORONEL DIOGO, 962",TOTEM MARROM,-23.578.656,-46.618.724,FILIAL SUL,Piso,Podotatil Danificado,Corretiva,1,0%
971686,20185484,T12062,SUL,VILA MARIANA,"RUA CORONEL DIOGO, 1176",TOTEM MARROM,-23.579.866,-46.617.089,FILIAL SUL,Piso,Entorno Inadequado,Corretiva,1,0%
971692,20185489,A01613,SUL,VILA MARIANA,"RUA CORONEL DIOGO (RUA ROCHA GALVÃO ), 1430",CAOS LEVE,-23.581.327,-4.661.509,FILIAL SUL,Piso,Podotatil Danificado,Corretiva,1,0%
971692,20185489,A01613,SUL,VILA MARIANA,"RUA CORONEL DIOGO (RUA ROCHA GALVÃO ), 1430",CAOS LEVE,-23.581.327,-4.661.509,FILIAL SUL,Vidro,Riscado,Preventiva,1,0%
971695,20185492,A01612,SUL,VILA MARIANA,"RUA CORONEL DIOGO (RUA VASCONCELOS DRUMOND ), 1401",CAOS LEVE,-2.358.108,-46.615.363,FILIAL SUL,Piso,Entorno Inadequado,Corretiva,1,0%
971695,20185492,A01612,SUL,VILA MARIANA,"RUA CORONEL DIOGO (RUA VASCONCELOS DRUMOND ), 1401",CAOS LEVE,-2.358.108,-46.615.363,FILIAL SUL,Piso,Podotatil Danificado,Corretiva,1,0%
971705,20185500,T18439,SUL,VILA MARIANA,"AVENIDA RICARDO JAFET, 690",TOTEM MARROM,-23.583.158,-46.615.821,FILIAL SUL,Piso,Podotatil Danificado,Corretiva,1,0%
971709,20185503,A01530,SUL,VILA MARIANA,"AVENIDA DOUTOR RICARDO JAFET (PRACA MANOEL RODRIGUES SECIO), 944",CAOS ESTRUTURADO,-23.584.031,-46.617.866,FILIAL SUL,Piso,Entorno Inadequado,Corretiva,1,0%
971715,20185506,A01537,SUL,VILA MARIANA,"AVENIDA DOUTOR RICARDO JAFET (RUA PEDRO CAMPANA - PÃO DE AÇUCARUA ), 1300",CAOS LEVE,-23.587.914,-4.661.995,FILIAL SUL,Estrutura Abrigo,Banco Pichado,Preventiva,1,0%
971715,20185506,A01537,SUL,VILA MARIANA,"AVENIDA DOUTOR RICARDO JAFET (RUA PEDRO CAMPANA - PÃO DE AÇUCARUA ), 1300",CAOS LEVE,-23.587.914,-4.661.995,FILIAL SUL,Vidro,Resina,Corretiva,1,0%
971719,20185510,A01536,SUL,VILA MARIANA,"AVENIDA DOUTOR RICARDO JAFET (RUA PEDRO CAMPANA - PÃO DE AÇUCARUA ), 1300",CAOS LEVE,-23.587.914,-4.661.995,FILIAL SUL,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
971725,20185514,A01531,SUL,VILA MARIANA,"AVENIDA DOUTOR RICARDO JAFET (OPOSTO EXTRA), 1550",CAOS LEVE,-2.359.036,-46.620.532,FILIAL SUL,Piso,Entorno Inadequado,Corretiva,1,0%
971725,20185514,A01531,SUL,VILA MARIANA,"AVENIDA DOUTOR RICARDO JAFET (OPOSTO EXTRA), 1550",CAOS LEVE,-2.359.036,-46.620.532,FILIAL SUL,Vidro,Riscado,Preventiva,1,0%
971730,20185522,A01532,SUL,VILA MARIANA,"AVENIDA DOUTOR RICARDO JAFET (OPOSTO EXTRA), 1550",CAOS LEVE,-2.359.036,-46.620.532,FILIAL SUL,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
971733,20185525,T19428,SUL,VILA MARIANA,"AVENIDA RICARDO JAFET, 1700",TOTEM MARROM,-2.359.369,-46.621.232,FILIAL SUL,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
971743,20185530,A04529,SUL,SAUDE,"AVENIDA DOUTOR RICARDO JAFET , 2130",CAOS LEVE,-23.599.796,-46.624.042,FILIAL SUL,Piso,Entorno Inadequado,Corretiva,1,0%
971768,20185549,T12104,SUL,VILA MARIANA,"RUA MARSELHESA, 315",TOTEM MARROM,-23.594.842,-46.640.965,FILIAL SUL,Itinerario,Ausente,Preventiva,1,0%
971776,20185554,T01464,SUL,VILA MARIANA,"RUA RIO GRANDE, 799",TOTEM MARROM,-23.591.175,-46.640.695,FILIAL SUL,Itinerario,Danificado Parcialmente,Corretiva,1,0%
971776,20185554,T01464,SUL,VILA MARIANA,"RUA RIO GRANDE, 799",TOTEM MARROM,-23.591.175,-46.640.695,FILIAL SUL,Piso,Entorno Inadequado,Corretiva,1,0%
971776,20185554,T01464,SUL,VILA MARIANA,"RUA RIO GRANDE, 799",TOTEM MARROM,-23.591.175,-46.640.695,FILIAL SUL,Totem,Pichação,Preventiva,1,0%
971780,20185558,T16762,SUL,VILA MARIANA,"RUA RIO GRANDE, 631",TOTEM MARROM,-2.358.978,-46.641.509,FILIAL SUL,Totem,Pichação,Preventiva,1,0%
971789,20185566,T01488,SUL,VILA MARIANA,"RUA RIO GRANDE, 347",TOTEM MARROM,-23.587.738,-46.642.857,FILIAL SUL,Piso,Podotatil Danificado,Corretiva,1,0%
971803,20185579,T12082,SUL,VILA MARIANA,"RUA DOUTOR AMANCIO DE CARVALHO, 193",TOTEM MARROM,-23.583.085,-46.648.704,FILIAL SUL,Piso,Entorno Inadequado,Corretiva,1,0%
971803,20185579,T12082,SUL,VILA MARIANA,"RUA DOUTOR AMANCIO DE CARVALHO, 193",TOTEM MARROM,-23.583.085,-46.648.704,FILIAL SUL,Piso,Podotatil Danificado,Corretiva,1,0%
971824,20185596,A01659,SUL,VILA MARIANA,"RUA TUTOIA (RUA EVARISTO DE MORAIS), OP 641",CAOS ESTRUTURADO,-23.576.466,-46.650.767,FILIAL SUL,Vidro,Resina,Corretiva,1,0%
971824,20185596,A01659,SUL,VILA MARIANA,"RUA TUTOIA (RUA EVARISTO DE MORAIS), OP 641",CAOS ESTRUTURADO,-23.576.466,-46.650.767,FILIAL SUL,Vidro,Riscado,Preventiva,1,0%
971832,20185604,T12124,SUL,VILA MARIANA,"RUA TUTOIA, 331",TOTEM MARROM,-23.573.658,-466.512,FILIAL SUL,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
971905,20185659,T16868,SUL,VILA MARIANA,"RUA RIO GRANDE, 149",TOTEM MARROM,-23.586.027,-46.643.837,FILIAL SUL,Itinerario,Ausente,Preventiva,1,0%
971905,20185659,T16868,SUL,VILA MARIANA,"RUA RIO GRANDE, 149",TOTEM MARROM,-23.586.027,-46.643.837,FILIAL SUL,Piso,Podotatil Danificado,Corretiva,1,0%
971913,20185663,A01660,SUL,VILA MARIANA,"RUA TUTOIA, OP 948",CAOS ESTRUTURADO,-23.579.204,-46.651.141,FILIAL SUL,Itinerario,Ausente,Preventiva,1,0%
971913,20185663,A01660,SUL,VILA MARIANA,"RUA TUTOIA, OP 948",CAOS ESTRUTURADO,-23.579.204,-46.651.141,FILIAL SUL,Piso,Podotatil Danificado,Corretiva,1,0%
971913,20185663,A01660,SUL,VILA MARIANA,"RUA TUTOIA, OP 948",CAOS ESTRUTURADO,-23.579.204,-46.651.141,FILIAL SUL,Cobertura,Suja,Preventiva,1,0%
973154,20186528,A03988,OESTE,BUTANTA,"AVENIDA DEPUTADO JACOB SALVADOR ZVEIBIL, SN",CAOS LEVE,-23.585.133,-46.724.477,MATRIZ,Itinerario,Pictograma Danificado,Preventiva,1,0%
973154,20186528,A03988,OESTE,BUTANTA,"AVENIDA DEPUTADO JACOB SALVADOR ZVEIBIL, SN",CAOS LEVE,-23.585.133,-46.724.477,MATRIZ,Totem,Com Colagem,Preventiva,1,0%
973154,20186528,A03988,OESTE,BUTANTA,"AVENIDA DEPUTADO JACOB SALVADOR ZVEIBIL, SN",CAOS LEVE,-23.585.133,-46.724.477,MATRIZ,Vidro,Riscado,Preventiva,1,0%
973154,20186528,A03988,OESTE,BUTANTA,"AVENIDA DEPUTADO JACOB SALVADOR ZVEIBIL, SN",CAOS LEVE,-23.585.133,-46.724.477,MATRIZ,Vidro,Colagem,Preventiva,1,0%
973158,20186534,A07187,OESTE,BUTANTA,"AVENIDA DEPUTADO JACOB SALVADOR ZVEIBIL, SN",CAOS LEVE,-23.584.779,-46.724.105,MATRIZ,Cobertura,Danificada,Corretiva,1,0%
973158,20186534,A07187,OESTE,BUTANTA,"AVENIDA DEPUTADO JACOB SALVADOR ZVEIBIL, SN",CAOS LEVE,-23.584.779,-46.724.105,MATRIZ,Itinerario,Pictograma Danificado,Preventiva,1,0%
973158,20186534,A07187,OESTE,BUTANTA,"AVENIDA DEPUTADO JACOB SALVADOR ZVEIBIL, SN",CAOS LEVE,-23.584.779,-46.724.105,MATRIZ,Piso,Entorno Inadequado,Corretiva,1,0%
973158,20186534,A07187,OESTE,BUTANTA,"AVENIDA DEPUTADO JACOB SALVADOR ZVEIBIL, SN",CAOS LEVE,-23.584.779,-46.724.105,MATRIZ,Vidro,Resina,Corretiva,1,0%
973158,20186534,A07187,OESTE,BUTANTA,"AVENIDA DEPUTADO JACOB SALVADOR ZVEIBIL, SN",CAOS LEVE,-23.584.779,-46.724.105,MATRIZ,Vidro,Colagem,Preventiva,1,0%
973184,20186546,T18226,OESTE,BUTANTA,"RUA REACAO, SN",TOTEM MARROM,-23.573.135,-46.712.239,MATRIZ,Piso,Podotatil Danificado,Corretiva,1,0%
973229,20186576,T05567,OESTE,BUTANTA,"RUA MOACIR MIGUEL DA SILVA, 823",TOTEM MARROM,-23.584.406,-46.744.996,MATRIZ,Piso,Entorno Inadequado,Corretiva,1,0%
973229,20186576,T05567,OESTE,BUTANTA,"RUA MOACIR MIGUEL DA SILVA, 823",TOTEM MARROM,-23.584.406,-46.744.996,MATRIZ,Piso,Podotatil Danificado,Corretiva,1,0%
973239,20186585,A00220,OESTE,BUTANTA,"AVENIDA DOS TRES PODERES, 4",CAOS LEVE,-23.578.074,-46.712.104,MATRIZ,Totem,Com Colagem,Preventiva,1,0%
973239,20186585,A00220,OESTE,BUTANTA,"AVENIDA DOS TRES PODERES, 4",CAOS LEVE,-23.578.074,-46.712.104,MATRIZ,Piso,Entorno Inadequado,Corretiva,1,0%
973239,20186585,A00220,OESTE,BUTANTA,"AVENIDA DOS TRES PODERES, 4",CAOS LEVE,-23.578.074,-46.712.104,MATRIZ,Piso,Podotatil Danificado,Corretiva,1,0%
973246,20186590,A00298,OESTE,BUTANTA,"RUA MOACIR MIGUEL DA SILVA, 297",CAOS LEVE,-23.580.516,-46.742.196,MATRIZ,Piso,Entorno Inadequado,Corretiva,1,0%
973246,20186590,A00298,OESTE,BUTANTA,"RUA MOACIR MIGUEL DA SILVA, 297",CAOS LEVE,-23.580.516,-46.742.196,MATRIZ,Piso,Podotatil Danificado,Corretiva,1,0%
973263,20186599,A00195,OESTE,BUTANTA,"AVENIDA COMENDADOR ALBERTO BONFIGLIOLI (RUA JOSÉ AIRES NETO ), 247",CAOS LEVE,-23.580.789,-46.736.257,MATRIZ,Piso,Entorno Inadequado,Corretiva,1,0%
973263,20186599,A00195,OESTE,BUTANTA,"AVENIDA COMENDADOR ALBERTO BONFIGLIOLI (RUA JOSÉ AIRES NETO ), 247",CAOS LEVE,-23.580.789,-46.736.257,MATRIZ,Piso,Podotatil Danificado,Corretiva,1,0%
973263,20186599,A00195,OESTE,BUTANTA,"AVENIDA COMENDADOR ALBERTO BONFIGLIOLI (RUA JOSÉ AIRES NETO ), 247",CAOS LEVE,-23.580.789,-46.736.257,MATRIZ,Vidro,Riscado,Preventiva,1,0%
973269,20186601,A03027,OESTE,BUTANTA,"AVENIDA COMENDADOR ALBERTO BONFIGLIOLI, 210",CAOS LEVE,-23.580.841,-46.735.908,MATRIZ,Itinerario,Danificado Parcialmente,Corretiva,1,0%
973275,20186604,T05544,OESTE,BUTANTA,"AVENIDA COMENDADOR ALBERTO BONFIGLIOLI, 434",TOTEM MARROM,-23.579.789,-46.737.866,MATRIZ,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
973288,20186609,A08396,OESTE,BUTANTA,"AVENIDA COMENDADOR ALBERTO BONFIGLIOLI, 680",CAOS LEVE,-23.578.602,-46.739.988,MATRIZ,Piso,Podotatil Danificado,Corretiva,1,0%
973293,20186613,T05543,OESTE,BUTANTA,"AVENIDA COMENDADOR ALBERTO BONFIGLIOLI, 587",TOTEM MARROM,-23.579.168,-46.739.196,MATRIZ,Itinerario,Danificado Parcialmente,Corretiva,1,0%
973293,20186613,T05543,OESTE,BUTANTA,"AVENIDA COMENDADOR ALBERTO BONFIGLIOLI, 587",TOTEM MARROM,-23.579.168,-46.739.196,MATRIZ,Piso,Podotatil Danificado,Corretiva,1,0%
973293,20186613,T05543,OESTE,BUTANTA,"AVENIDA COMENDADOR ALBERTO BONFIGLIOLI, 587",TOTEM MARROM,-23.579.168,-46.739.196,MATRIZ,Totem,Com Colagem,Preventiva,1,0%
973304,20186624,A00292,OESTE,BUTANTA,"RUA PEREIRA DO LAGO (PRACA ELIS REGINA ), OP 154",CAOS LEVE,-23.576.126,-46.730.225,MATRIZ,Itinerario,Danificado Parcialmente,Corretiva,1,0%
973304,20186624,A00292,OESTE,BUTANTA,"RUA PEREIRA DO LAGO (PRACA ELIS REGINA ), OP 154",CAOS LEVE,-23.576.126,-46.730.225,MATRIZ,Piso,Podotatil Danificado,Corretiva,1,0%
973304,20186624,A00292,OESTE,BUTANTA,"RUA PEREIRA DO LAGO (PRACA ELIS REGINA ), OP 154",CAOS LEVE,-23.576.126,-46.730.225,MATRIZ,Totem,Com Colagem,Preventiva,1,0%
973304,20186624,A00292,OESTE,BUTANTA,"RUA PEREIRA DO LAGO (PRACA ELIS REGINA ), OP 154",CAOS LEVE,-23.576.126,-46.730.225,MATRIZ,Vidro,Colagem,Preventiva,1,0%
973304,20186624,A00292,OESTE,BUTANTA,"RUA PEREIRA DO LAGO (PRACA ELIS REGINA ), OP 154",CAOS LEVE,-23.576.126,-46.730.225,MATRIZ,Totem,Com Ferrugem,Preventiva,1,0%
973309,20186629,T14678,OESTE,BUTANTA,"RUA PEREIRA DO LAGO, 108",TOTEM MARROM,-23.575.855,-467.303,MATRIZ,Piso,Entorno Inadequado,Corretiva,1,0%
973309,20186629,T14678,OESTE,BUTANTA,"RUA PEREIRA DO LAGO, 108",TOTEM MARROM,-23.575.855,-467.303,MATRIZ,Piso,Podotatil Danificado,Corretiva,1,0%
973314,20186635,T05569,OESTE,BUTANTA,"RUA PEREIRA DO LAGO, 312",TOTEM MARROM,-23.576.305,-46.731.823,MATRIZ,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
973329,20186646,A00209,OESTE,BUTANTA,"AVENIDA CORIFEU DE AZEVEDO MARQUES, 3200",CAOS ESTRUTURADO,-23.568.592,-46.741.905,FILIAL SUL,Piso,Podotatil Danificado,Corretiva,1,0%
973342,20186657,T14303,OESTE,RIO PEQUENO,"AVENIDA ENGENHEIRO HEITOR ANTONIO EIRAS GARCIA, 70",TOTEM MARROM,-23.573.959,-46.736.254,MATRIZ,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
973349,20186664,T00249,OESTE,RIO PEQUENO,"AVENIDA ENGENHEIRO HEITOR ANTONIO EIRAS GARCIA, 21",TOTEM MARROM,-23.574.038,-46.736.222,MATRIZ,Piso,Podotatil Danificado,Corretiva,1,0%
973349,20186664,T00249,OESTE,RIO PEQUENO,"AVENIDA ENGENHEIRO HEITOR ANTONIO EIRAS GARCIA, 21",TOTEM MARROM,-23.574.038,-46.736.222,MATRIZ,Totem,Com Colagem,Preventiva,1,0%
973355,20186668,T00251,OESTE,RIO PEQUENO,"AVENIDA ENGENHEIRO HEITOR ANTONIO EIRAS GARCIA, 238",TOTEM MARROM,-2.357.392,-46.738.518,MATRIZ,Piso,Podotatil Danificado,Corretiva,1,0%
973377,20186690,T00255,OESTE,BUTANTA,"AVENIDA ENGENHEIRO HEITOR ANTONIO EIRAS GARCIA, 935",TOTEM MARROM,-23.578.569,-46.745.056,MATRIZ,Itinerario,Pictograma Danificado,Preventiva,1,0%
973377,20186690,T00255,OESTE,BUTANTA,"AVENIDA ENGENHEIRO HEITOR ANTONIO EIRAS GARCIA, 935",TOTEM MARROM,-23.578.569,-46.745.056,MATRIZ,Piso,Entorno Inadequado,Corretiva,1,0%
973377,20186690,T00255,OESTE,BUTANTA,"AVENIDA ENGENHEIRO HEITOR ANTONIO EIRAS GARCIA, 935",TOTEM MARROM,-23.578.569,-46.745.056,MATRIZ,Piso,Podotatil Danificado,Corretiva,1,0%
973403,20186710,T20322,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,Piso,Podotatil Danificado,Corretiva,1,0%
973417,20186727,A00679,OESTE,BUTANTA,"AVENIDA MINISTRO LAUDO FERREIRA DE CAMARGO (RUA PLINIO SALGADO ), 238",CAOS LEVE,-23.586.751,-46.736.937,MATRIZ,Piso,Podotatil Danificado,Corretiva,1,0%
973417,20186727,A00679,OESTE,BUTANTA,"AVENIDA MINISTRO LAUDO FERREIRA DE CAMARGO (RUA PLINIO SALGADO ), 238",CAOS LEVE,-23.586.751,-46.736.937,MATRIZ,Vidro,Riscado,Preventiva,1,0%
973449,20186750,T05570,OESTE,BUTANTA,"RUA SAPETUBA, 166",TOTEM MARROM,-23.574.515,-46.708.192,MATRIZ,Piso,Entorno Inadequado,Corretiva,1,0%
973449,20186750,T05570,OESTE,BUTANTA,"RUA SAPETUBA, 166",TOTEM MARROM,-23.574.515,-46.708.192,MATRIZ,Piso,Podotatil Ausente,Preventiva,1,0%
973454,20186756,A07911,OESTE,BUTANTA,"RUA SAPETUBA, 273",CAOS LEVE,-23.574.234,-46.709.025,MATRIZ,Itinerario,Danificado Parcialmente,Corretiva,1,0%
973477,20186775,A00290,OESTE,BUTANTA,"RUA CAMARGO (PRACA VALDEMAR ORTIZ, OP 201",CAOS ESTRUTURADO,-23.572.159,-46.709.559,MATRIZ,Itinerario,Ausente,Preventiva,1,0%
973477,20186775,A00290,OESTE,BUTANTA,"RUA CAMARGO (PRACA VALDEMAR ORTIZ, OP 201",CAOS ESTRUTURADO,-23.572.159,-46.709.559,MATRIZ,Piso,Podotatil Danificado,Corretiva,1,0%
973477,20186775,A00290,OESTE,BUTANTA,"RUA CAMARGO (PRACA VALDEMAR ORTIZ, OP 201",CAOS ESTRUTURADO,-23.572.159,-46.709.559,MATRIZ,Vidro,Resina,Corretiva,1,0%
973477,20186775,A00290,OESTE,BUTANTA,"RUA CAMARGO (PRACA VALDEMAR ORTIZ, OP 201",CAOS ESTRUTURADO,-23.572.159,-46.709.559,MATRIZ,Vidro,Colagem,Preventiva,1,0%
973483,20186779,A00293,OESTE,BUTANTA,"RUA MMDC (OPOSTO PRACA VALDEMAR ORTIZ), 380",CAOS LEVE,-23.572.151,-46.709.027,MATRIZ,Vidro,Riscado,Preventiva,1,0%
973491,20186786,A00294,OESTE,BUTANTA,"RUA MMDC (OPOSTO PRACA VALDEMAR ORTIZ), 380",CAOS LEVE,-23.572.057,-46.709.319,MATRIZ,Itinerario,Ausente,Preventiva,1,0%
973491,20186786,A00294,OESTE,BUTANTA,"RUA MMDC (OPOSTO PRACA VALDEMAR ORTIZ), 380",CAOS LEVE,-23.572.057,-46.709.319,MATRIZ,Vidro,Riscado,Preventiva,1,0%
973498,20186792,A08815,OESTE,BUTANTA,"RUA PIRAJUSSARA, 546",CAOS LEVE,-235.721,-46.708.089,MATRIZ,Piso,Podotatil Danificado,Corretiva,1,0%
973507,20186799,A00297,OESTE,BUTANTA,"RUA MMDC (RUA PIRAJUSSARA - METRÔ BUTANTÃ ), OP 221",CAOS LEVE,-23.572.545,-46.707.873,MATRIZ,Piso,Podotatil Danificado,Corretiva,1,0%
973507,20186799,A00297,OESTE,BUTANTA,"RUA MMDC (RUA PIRAJUSSARA - METRÔ BUTANTÃ ), OP 221",CAOS LEVE,-23.572.545,-46.707.873,MATRIZ,Painel,Pichação,Preventiva,1,0%
973517,20186806,A00296,OESTE,BUTANTA,"RUA MMDC (RUA PIRAJUSSARA - METRÔ BUTANTÃ ), OP 221",CAOS LEVE,-23.572.545,-46.707.873,MATRIZ,Piso,Podotatil Danificado,Corretiva,1,0%
973517,20186806,A00296,OESTE,BUTANTA,"RUA MMDC (RUA PIRAJUSSARA - METRÔ BUTANTÃ ), OP 221",CAOS LEVE,-23.572.545,-46.707.873,MATRIZ,Vidro,Pichação,Preventiva,1,0%
973546,20186819,A06767,OESTE,BUTANTA,"RUA CAMARGO (PROXIMO AO METRO E AO TERMINAL BUTANTA), SN",MINIMALISTA LEVE,-23.571.255,-46.709.227,MATRIZ,Vidro,Riscado,Preventiva,1,0%
973546,20186819,A06767,OESTE,BUTANTA,"RUA CAMARGO (PROXIMO AO METRO E AO TERMINAL BUTANTA), SN",MINIMALISTA LEVE,-23.571.255,-46.709.227,MATRIZ,Vidro,Colagem,Preventiva,1,0%
973548,20186821,A06768,OESTE,BUTANTA,"RUA CAMARGO (PROXIMO AO METRO E AO TERMINAL BUTANTA), SN",MINIMALISTA LEVE,-23.571.255,-46.709.227,MATRIZ,Vidro,Resina,Corretiva,1,0%
973548,20186821,A06768,OESTE,BUTANTA,"RUA CAMARGO (PROXIMO AO METRO E AO TERMINAL BUTANTA), SN",MINIMALISTA LEVE,-23.571.255,-46.709.227,MATRIZ,Vidro,Riscado,Preventiva,1,0%
973548,20186821,A06768,OESTE,BUTANTA,"RUA CAMARGO (PROXIMO AO METRO E AO TERMINAL BUTANTA), SN",MINIMALISTA LEVE,-23.571.255,-46.709.227,MATRIZ,Vidro,Colagem,Preventiva,1,0%
973564,20186835,T05542,OESTE,BUTANTA,"AVENIDA AFRANIO PEIXOTO, 332",TOTEM MARROM,-23.566.086,-46.710.496,MATRIZ,Piso,Entorno Inadequado,Corretiva,1,0%
973575,20186844,A00193,OESTE,BUTANTA,"AVENIDA AFRANIO PEIXOTO, 180",CAOS LEVE,-23.566.045,-46.711.192,MATRIZ,Piso,Entorno Inadequado,Corretiva,1,0%
973575,20186844,A00193,OESTE,BUTANTA,"AVENIDA AFRANIO PEIXOTO, 180",CAOS LEVE,-23.566.045,-46.711.192,MATRIZ,Piso,Podotatil Danificado,Corretiva,1,0%
973579,20186848,A00192,OESTE,BUTANTA,"AVENIDA AFRANIO PEIXOTO, 424",CAOS ESTRUTURADO,-23.567.229,-4.670.888,MATRIZ,Piso,Entorno Inadequado,Corretiva,1,0%
973595,20186864,T00038,OESTE,BUTANTA,"RUA ALVARENGA, 2185",TOTEM MARROM,-23.562.596,-46.711.969,MATRIZ,Piso,Podotatil Danificado,Corretiva,1,0%
973595,20186864,T00038,OESTE,BUTANTA,"RUA ALVARENGA, 2185",TOTEM MARROM,-23.562.596,-46.711.969,MATRIZ,Totem,Com Colagem,Preventiva,1,0%
973665,20186923,T00339,OESTE,BUTANTA,"RUA ALVARENGA, 1139",TOTEM MARROM,-23.572.409,-46.711.457,MATRIZ,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
973668,20186926,T10510,OESTE,BUTANTA,"RUA ALVARENGA, 1584",TOTEM MARROM,-23.567.717,-46.711.686,MATRIZ,Piso,Podotatil Danificado,Corretiva,1,0%
973671,20186932,T00373,OESTE,BUTANTA,"RUA ALVARENGA, 1585",TOTEM MARROM,-23.567.812,-46.711.769,MATRIZ,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
973676,20186935,T20323,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
